,epoch,train_loss,val_loss,loss_classifier_train,loss_box_reg_train,loss_objectness_train,loss_rpn_box_reg_train,loss_classifier_val,loss_box_reg_val,loss_objectness_val,loss_rpn_box_reg_val
0,1,0.36007507409476025,0.31000619878371555,0.22192808801803407,0.08680905000884322,0.044265483883268474,0.007072453247088515,0.06054686149582267,0.06054686149582267,0.06054686149582267,0.06054686149582267
1,2,0.24977821229568012,0.31353912378350896,0.11572350556903248,0.09931814103516974,0.02864782695210527,0.006088738621483686,0.0457590080332011,0.0457590080332011,0.0457590080332011,0.0457590080332011
2,3,0.24463925736991665,0.30127789825201035,0.10816607779905765,0.10584935604865793,0.024627219215094382,0.005996602944752696,0.08022882515797392,0.08022882515797392,0.08022882515797392,0.08022882515797392
3,4,0.2473994791036165,0.30205283996959525,0.10936113675655443,0.11233361046525496,0.019948047494421466,0.005756686242662747,0.06381173804402351,0.06381173804402351,0.06381173804402351,0.06381173804402351
4,5,0.23341328198019462,0.28449240575234097,0.1038091183180296,0.10695156377233282,0.017067280963440484,0.005585318896182683,0.05026645911857486,0.05026645911857486,0.05026645911857486,0.05026645911857486
5,6,0.22886757694090468,0.26110138557851315,0.10349709677356708,0.10490927901826327,0.014976287937039345,0.005484912152876606,0.008909834366932046,0.008909834366932046,0.008909834366932046,0.008909834366932046
6,7,0.21325731588692604,0.26055606951316196,0.09696903251865997,0.09623635210143992,0.01459074374715668,0.005461186285519713,0.04117511003278196,0.04117511003278196,0.04117511003278196,0.04117511003278196
7,8,0.2089774464316006,0.2557362237324317,0.09654900365615193,0.09403779466129557,0.012991543465604875,0.0053991061426062565,0.07446056103799492,0.07446056103799492,0.07446056103799492,0.07446056103799492
8,9,0.2000249853899962,0.2537615050872167,0.09352254370062411,0.08845267852744725,0.012609852022562129,0.005439913019691181,0.05052794446237385,0.05052794446237385,0.05052794446237385,0.05052794446237385
9,10,0.19168581200551382,0.24602841585874557,0.09015929821548582,0.08443054260945396,0.011640334565964633,0.005455638438940661,0.024118095621815883,0.024118095621815883,0.024118095621815883,0.024118095621815883
10,11,0.18828919190394727,0.23994974171121916,0.08975540957401824,0.08191097108057782,0.011168169089050705,0.005454641447072448,0.053204576193820685,0.053204576193820685,0.053204576193820685,0.053204576193820685
11,12,0.18322039117352873,0.2320286991695563,0.08757393649201604,0.07914515723816201,0.01122931177621778,0.005271986654452696,0.051727665471844375,0.051727665471844375,0.051727665471844375,0.051727665471844375
12,13,0.17983512929345988,0.23353366926312447,0.08679917494801781,0.0776003750064705,0.01009109571076564,0.005344482187382122,0.046557593159377575,0.046557593159377575,0.046557593159377575,0.046557593159377575
13,14,0.17364690372649627,0.2168144186337789,0.08396823487327068,0.07424453305835023,0.01014124100167257,0.0052928955499023855,0.019040894745558035,0.019040894745558035,0.019040894745558035,0.019040894745558035
14,15,0.16953398556083063,0.22153421149899563,0.08275473299377327,0.07165966047374886,0.00980734951643839,0.005312242190047061,0.04088434471123037,0.04088434471123037,0.04088434471123037,0.04088434471123037
15,16,0.16609669542765315,0.21684775004784265,0.08172092164713371,0.06954532172059334,0.00960501495902014,0.005225436383257089,0.012353428777714726,0.012353428777714726,0.012353428777714726,0.012353428777714726
16,17,0.16137650448687468,0.21448146117230257,0.0795227599483502,0.06759603757741331,0.00901314547238282,0.005244561926391023,0.040647398214787245,0.040647398214787245,0.040647398214787245,0.040647398214787245
17,18,0.16103460465239572,0.2096406693259875,0.08027842098587676,0.06671199246156442,0.008816123507177174,0.005228067251641445,0.03440220409538597,0.03440220409538597,0.03440220409538597,0.03440220409538597
18,19,0.15442231778479829,0.21247546933591366,0.0776195494057257,0.06256310128948733,0.0089867444004557,0.0052529237118160614,0.06519234972074628,0.06519234972074628,0.06519234972074628,0.06519234972074628
