,AP@0.00,AP@0.05,AP@0.10,AP@0.15,AP@0.20,AP@0.25,AP@0.30,AP@0.35,AP@0.40,AP@0.45,AP@0.50,AP@0.55,AP@0.60,AP@0.65,AP@0.70,AP@0.75,AP@0.80,AP@0.85,AP@0.90,AP@0.95,AP@0.5:0.95
Background,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
aeroplane,0.34322475831361066,0.34322475831361066,0.34322475831361066,0.34322475831361066,0.3395242488667817,0.32492278069718,0.32492278069718,0.32492278069718,0.32492278069718,0.32492278069718,0.32492278069718,0.32492278069718,0.3177423883830077,0.3071222271250351,0.3071222271250351,0.28982309759717595,0.2796843034217177,0.25994825303862973,0.2471920253519997,0.17473625095270567,0.28332163343896666
bicycle,0.33830433581883457,0.33830433581883457,0.33830433581883457,0.33830433581883457,0.33830433581883457,0.33830433581883457,0.33830433581883457,0.33830433581883457,0.3334886771610053,0.32870753935376973,0.32870753935376973,0.31924882629107976,0.3053196630764982,0.3053196630764982,0.274026512013256,0.244424882629108,0.23627796188898093,0.2243164871582436,0.18668876001104667,0.13671982877658106,0.2561050124275062
bird,0.5304632946748435,0.5304632946748435,0.5304632946748435,0.5304632946748435,0.5304632946748435,0.5304632946748435,0.5304632946748435,0.5304632946748435,0.5304632946748435,0.5253992349262251,0.5153439795980327,0.5004432570283562,0.46177667132187744,0.46177667132187744,0.44767745461169467,0.42921853178699376,0.41114821786386546,0.3934665128423098,0.33868480174874005,0.21481571437245736,0.4174351812496204
boat,0.18733698357391734,0.18733698357391734,0.18733698357391734,0.1854106520657043,0.1854106520657043,0.1854106520657043,0.1796913887506222,0.1778048780487805,0.1759283225485316,0.17035838725734195,0.1666948730711797,0.16307117969138873,0.15948730711796913,0.15948730711796913,0.15594325535092085,0.1472573419611747,0.1338775510204082,0.11652065704330514,0.0867297162767546,0.046834245893479336,0.13359034345445495
bottle,0.3028883214110108,0.3028883214110108,0.3028883214110108,0.30093105143781623,0.29898012593779244,0.2931654162767459,0.28740780687423667,0.2817072977302647,0.27606388884483,0.2649483718495726,0.25766491664948377,0.24516313226640443,0.23642362047361493,0.22954621155645788,0.21444319317334687,0.18886227734864466,0.16202515583612226,0.14257300109442161,0.09604263485970783,0.020302314146589052,0.1793046457404793
mAP,0.34044353875844335,0.34044353875844335,0.34044353875844335,0.3396668184621619,0.33853653147279134,0.3344532959066617,0.3321579213631434,0.33064051739398065,0.328173392785278,0.3228672628168179,0.3186668178739292,0.31056983519488185,0.2961499300745935,0.2926504160395676,0.2798425284548507,0.2599172262646194,0.2446026380062189,0.22736498223538198,0.1910675876496498,0.11868167082836248,0.2539513632622055
