,map,map_50,map_75,map_small,map_medium,map_large,mar_1,mar_10,mar_100,mar_small,mar_medium,mar_large,map_per_class,mar_100_per_class,classes
0,0.78566664,0.8869041,0.8052271,0.5195699,0.6964595,0.81098104,0.40884492,0.79956603,0.80686665,0.53768116,0.7261347,0.83030635,0.78566664,0.80686665,1
