,epoch,time_elapsed,total_time_elapsed
0,1,79.65860891342163,79.65860891342163
1,2,61.62564969062805,141.28425860404968
2,3,80.78756499290466,222.07182359695435
3,4,93.78447842597961,315.85630202293396
4,5,92.75107431411743,408.6073763370514
5,6,91.24664878845215,499.85402512550354
6,7,78.49174070358276,578.3457658290863
7,8,91.6409547328949,669.9867205619812
8,9,83.95744442939758,753.9441649913788
9,10,67.44255924224854,821.3867242336273
10,11,63.228914976119995,884.6156392097473
11,12,70.90720820426941,955.5228474140167
12,13,58.01544499397278,1013.5382924079895
13,14,57.06026530265808,1070.5985577106476
14,15,56.722134828567505,1127.320692539215
15,16,70.4962854385376,1197.8169779777527
16,17,56.43343710899353,1254.2504150867462
