Class,Precision,Recall,F1 Score
Background,0.0,0.0,0.0
Clear Plastic Bottle,0.0022234574763757642,0.00963855421686747,0.0036133694670280035
Drink Can,0.0,0.0,0.0
Drink Carton,0.0,0.0,0.0
Glass Bottle,4.769627015167414e-05,0.00625,9.467007478935909e-05
Glass Jar,0.0,0.0,0.0
Other Plastic Bottle,0.00013226463508187182,0.08771929824561403,0.0002641310089804543
Mean,0.0008011394605364368,0.034535950820827166,0.001324056850265939
