,epoch,train_loss,val_loss,classification_train,bbox_regression_train,classification_val,bbox_regression_val
0,1,0.39651219732189014,0.6181741033062756,0.425101767616155,0.27427433322349165,0.28736598789691925,0.28736598789691925
1,2,0.32772429349231663,0.6939148753185138,0.34267358768243933,0.2356474761694461,0.31248849630355835,0.31248849630355835
2,3,0.29486552666803106,0.8016614700171435,0.30258518870415113,0.2143020936914624,0.34903407096862793,0.34903407096862793
3,4,0.26905922031151913,0.846648490317514,0.2682984495953282,0.2000798010310837,0.2837059050798416,0.2837059050798416
4,5,0.2480815533618225,1.0518241769799561,0.24295158314771045,0.1856364680967668,0.28399186581373215,0.28399186581373215
5,6,0.2237709704786539,0.9839696101496153,0.2052622249167169,0.17728975542307457,0.20963924378156662,0.20963924378156662
