,epoch,train_loss,val_loss,classification_train,bbox_regression_train,classification_val,bbox_regression_val
0,1,0.30718086038072745,0.5338283908252682,0.39133381681012,0.1796753111231418,0.005287328269332647,0.005287328269332647
1,2,0.23873672396742618,0.4290770219577098,0.29914405253708704,0.15227993753034877,0.0010763336904346943,0.0010763336904346943
2,3,0.20134264938453325,0.4073230674669806,0.24456446158916526,0.1370080266531756,0.0017358072800561786,0.0017358072800561786
3,4,0.188401966607678,0.39678961679601343,0.230509875290174,0.1286900032567614,0.2624908685684204,0.2624908685684204
4,5,0.1693712613420945,0.4084114291496614,0.20237782729668757,0.12110815427642856,0.0010245747398585081,0.0010245747398585081
5,6,0.16241053281616746,0.41933908559682703,0.19572162625134587,0.11503161383679009,0.0031551187857985497,0.0031551187857985497
6,7,0.1462224644721212,0.39034104757835547,0.17300632262779292,0.10723480073991054,0.00045631040120497346,0.00045631040120497346
7,8,0.14534120092773634,0.3720933235611786,0.17215716054117422,0.10656443973078983,0.0034847850911319256,0.0034847850911319256
8,9,0.12622480448704207,0.3798584389957493,0.14447358419073617,0.09784643526139264,0.001070209313184023,0.001070209313184023
9,10,0.1173973478372422,0.3998625543987752,0.1314581026267598,0.0935141791802838,0.014526939950883389,0.014526939950883389
10,11,0.1195132040003455,0.41175250510756695,0.1362404058118198,0.09253601702854379,0.003227361012250185,0.003227361012250185
11,12,0.10356373576625545,0.3839773105270676,0.11062720455804693,0.08801539219731024,0.0005364683456718922,0.0005364683456718922
12,13,0.09511110372839136,0.36598614503994514,0.09909703107259701,0.08329084443696241,0.00046012020902708173,0.00046012020902708173
13,14,0.09511478099205979,0.3737120462214989,0.10017555927169484,0.08240554595707368,0.0020727606024593115,0.0020727606024593115
14,15,0.11579985454527907,0.4023506263838499,0.13415164995333356,0.08602076620218976,0.00022568099666386843,0.00022568099666386843
15,16,0.07993142247981594,0.416622972791932,0.07823327373893654,0.07490133205286532,0.0001940988004207611,0.0001940988004207611
16,17,0.07548679803095523,0.36669397705903367,0.07236867658344594,0.07241873688114281,0.00010230689076706767,0.00010230689076706767
17,18,0.07317611832386736,0.4569432921169512,0.06811578709073186,0.07132972242765641,0.00014723459025844932,0.00014723459025844932
18,19,0.07502402307934222,0.3830946547844481,0.07186028874748722,0.07124310594890977,0.0013613284099847078,0.0013613284099847078
19,20,0.06664015266699726,0.4594216610170558,0.057775638078501355,0.06961661936530403,7.78144458308816e-05,7.78144458308816e-05
20,21,0.061225133168467546,0.4411853208371402,0.05078074018230059,0.06605421880700889,2.531968493713066e-05,2.531968493713066e-05
