,epoch,time_elapsed,total_time_elapsed
0,1,810.279559135437,810.279559135437
1,2,808.7655246257782,1619.0450837612152
2,3,808.8615145683289,2427.906598329544
3,4,808.5722055435181,3236.478803873062
4,5,808.3615434169769,4044.840347290039
5,6,807.5911846160889,4852.431531906128
6,7,706.3316464424133,5558.763178348541
7,8,659.7667169570923,6218.5298953056335
8,9,800.36492395401,7018.894819259644
9,10,898.9034097194672,7917.798228979111
10,11,912.1969285011292,8829.99515748024
11,12,907.1477777957916,9737.142935276031
12,13,908.0855841636658,10645.228519439697
13,14,908.4192726612091,11553.647792100906
14,15,907.7760148048401,12461.423806905746
15,16,834.4435141086578,13295.867321014404
16,17,654.1128945350647,13949.980215549469
17,18,660.593531370163,14610.573746919632
18,19,832.4393887519836,15443.013135671616
19,20,826.0407366752625,16269.053872346878
20,21,684.9018635749817,16953.95573592186
