,map,map_50,map_75,map_small,map_medium,map_large,mar_1,mar_10,mar_100,mar_small,mar_medium,mar_large,map_per_class,mar_100_per_class,classes
0,0.025626784,0.037691154,0.027856607,0.0,0.0,0.13240167,0.03273298,0.03273298,0.03273298,0.0,0.0,0.1770134,[0.07249299 0.05085753 0.         0.00495049 0.         0.02545969],[0.10698795 0.05821475 0.         0.003125   0.         0.02807018],[1 2 3 4 5 6]
