,Class,Mean Euclidean Distance@0.50,Mean Euclidean Distance@0.55,Mean Euclidean Distance@0.60,Mean Euclidean Distance@0.65,Mean Euclidean Distance@0.70,Mean Euclidean Distance@0.75,Mean Euclidean Distance@0.80,Mean Euclidean Distance@0.85,Mean Euclidean Distance@0.90,Mean Euclidean Distance@0.95
0,Background,,,,,,,,,,
1,Clear Plastic Bottle,13.784253367372923,13.173405812891067,12.711423288198977,12.119393898859483,11.873920160918932,11.671072962466704,11.611666862247745,10.413882628452118,8.943998238971787,4.871544767806458
2,Drink Can,8.087131185875087,7.9228468483481755,7.956909382556312,8.197976584708536,8.21122214411643,8.180323702942248,8.542734825109351,8.289468158456053,6.392903571185569,2.266456740563259
3,Drink Carton,15.074358651017326,12.352129619888913,12.352129619888913,12.352129619888913,8.943264580943854,8.943264580943854,11.815701123580698,11.815701123580698,11.815701123580698,
4,Glass Bottle,14.190642524796493,13.724681056243824,13.35918164129716,12.79168598637269,9.61825368137421,8.009004372915165,8.188324772264853,4.862619560289979,5.910796094960886,2.1929420522567065
5,Glass Jar,8.675658367935773,8.675658367935773,8.675658367935773,8.675658367935773,7.749294404023884,7.749294404023884,7.749294404023884,3.7017269991040926,0.6896474472553034,
6,Other Plastic Bottle,16.25985832112984,15.968668261483328,15.968668261483328,16.141660452145413,16.141660452145413,14.494692837210497,14.844505375895967,15.45207219767345,10.85701667580029,2.50648511279842
