,epoch,train_loss,val_loss,bbox_regression_train,classification_train,bbox_regression_val,classification_val
0,1,5.3551851519987785,6.400365583598614,1.8134781192220348,5.190425226342587,0.0,0.0
1,2,3.6389478909150337,6.172006492813428,1.1836957989360084,3.5706097075047385,0.0,0.0
2,3,3.1499023021461854,5.985657729208469,0.9512364744514454,3.1723016471353196,0.0,0.0
3,4,2.7639040075185646,5.909721334775289,0.8323470397902126,2.7905020406227985,0.0,0.0
4,5,2.412999062535872,5.805037630101045,0.7284642731870403,2.4359520958580134,0.0,0.0
5,6,2.118880420633172,5.927062474191189,0.656709036890787,2.1219318510921856,0.0,0.0
6,7,1.8668339622413157,6.077819690108299,0.6049493466454153,1.8427474549253477,0.0,0.0
7,8,1.6375864577316146,6.019372925162315,0.5374498883617743,1.6086005543024486,0.0,0.0
8,9,1.4353662350222127,6.124842777848244,0.4815054207386179,1.3980202373885016,0.0,0.0
9,10,1.2870203900797903,6.262605493267377,0.44852594259472295,1.2359291664744152,0.0,0.0
10,11,1.160154519531563,6.24727592120568,0.4166248348321169,1.1005497677180602,0.0,0.0
11,12,1.0414470075906916,6.573751632124186,0.3848884187596104,0.9755023030606845,0.0,0.0
12,13,0.9502202008886419,6.485277610520522,0.3797331246106622,0.8604392316903322,0.0,0.0
