,epoch,time_elapsed,total_time_elapsed
0,1,125.9145154953003,125.9145154953003
1,2,125.32135152816772,251.23586702346802
2,3,124.77916884422302,376.01503586769104
3,4,126.02702713012695,502.042062997818
4,5,130.3690276145935,632.4110906124115
5,6,129.09771633148193,761.5088069438934
6,7,125.9986367225647,887.5074436664581
7,8,127.40831685066223,1014.9157605171204
8,9,124.78729438781738,1139.7030549049377
9,10,130.88101077079773,1270.5840656757355
10,11,124.51874685287476,1395.1028125286102
11,12,124.9376528263092,1520.0404653549194
12,13,127.70018100738525,1647.7406463623047
