,epoch,train_loss,val_loss,bbox_regression_train,classification_train,bbox_regression_val,classification_val
0,1,1.9478609677261978,6.491150217751662,1.814379792347664,5.076080240366113,0.0,0.0
1,2,1.3032278441632068,6.085987100998561,1.186117827588024,3.5645348836447446,0.0,0.0
2,3,1.0989648488186698,6.018041384716828,0.9389998435632874,3.166200508416154,0.0,0.0
3,4,0.961231745324517,5.831697754561901,0.8349418977972205,2.790386991282456,0.0,0.0
4,5,0.8310314414837888,5.824386797845364,0.7131786176465622,2.4200973931159684,0.0,0.0
5,6,0.7238534072883257,5.845724073549111,0.6326953291025667,2.085320737343708,0.0,0.0
6,7,0.6344771025176267,5.951957469185193,0.5604127278764739,1.8069941980693176,0.0,0.0
7,8,0.575928379910934,5.9484236513574915,0.5451941937293487,1.592901057778424,0.0,0.0
8,9,0.5132227164245289,5.989375378936529,0.4994454316937059,1.39221727343006,0.0,0.0
9,10,0.4616336613125701,6.217968997855981,0.46502589048846193,1.224418458183303,0.0,0.0
10,11,0.4184737989380387,6.193246440341075,0.4354259164648429,1.0847839220562054,0.0,0.0
11,12,0.37619526906379763,6.464357828100522,0.39257843979271767,0.9623704598718927,0.0,0.0
12,13,0.3420027847821248,6.523588623851538,0.3721893625803121,0.8488033866779949,0.0,0.0
