,epoch,time_elapsed,total_time_elapsed
0,1,62.77643656730652,62.77643656730652
1,2,75.58279371261597,138.35923027992249
2,3,72.43185663223267,210.79108691215515
3,4,74.466543674469,285.25763058662415
4,5,75.03629159927368,360.2939221858978
5,6,71.52191257476807,431.8158347606659
6,7,73.5246696472168,505.3405044078827
7,8,74.24647903442383,579.5869834423065
8,9,73.48658728599548,653.073570728302
9,10,74.06037783622742,727.1339485645294
10,11,74.72783088684082,801.8617794513702
11,12,76.23033833503723,878.0921177864075
12,13,61.80703639984131,939.8991541862488
13,14,73.70693945884705,1013.6060936450958
14,15,53.03238487243652,1066.6384785175323
15,16,50.677802324295044,1117.3162808418274
16,17,50.21647262573242,1167.5327534675598
