,epoch,train_loss,val_loss,bbox_regression_train,classification_train,bbox_regression_val,classification_val
0,1,4.347650687905807,2.759347140789032,0.43585507854630673,3.911795631239686,1.4745945781469345,1.4745945781469345
1,2,2.089927886105791,2.0052394370237985,0.15832846423115912,1.9315994223461876,1.0066826418042183,1.0066826418042183
2,3,1.4942934150937237,1.708648145198822,0.10857119675301298,1.385722219189511,0.8333065435290337,0.8333065435290337
3,4,1.1655368601219565,1.562474901477496,0.08217551540347594,1.083361341228968,0.7318005189299583,0.7318005189299583
4,5,0.9412114031707184,1.4768864810466766,0.0697985669197161,0.8714128340346904,0.6848773807287216,0.6848773807287216
5,6,0.7646706277811075,1.4239354679981868,0.057944439870269995,0.7067261941825287,0.6377865821123123,0.6377865821123123
6,7,0.6248280605937861,1.3910785218079884,0.051287509170891366,0.5735405528847175,0.603583350777626,0.603583350777626
7,8,0.5146625234356409,1.381679192185402,0.04826570415421377,0.46639681805538225,0.5761072188615799,0.5761072188615799
8,9,0.42557985269570653,1.3757914354403813,0.04521167004787469,0.3803681812331646,0.5527942106127739,0.5527942106127739
9,10,0.35763502328456204,1.3925909250974655,0.04569845851746541,0.31193656464920766,0.5261402502655983,0.5261402502655983
10,11,0.29401839515076406,1.4110964387655258,0.04047875830172738,0.25353963767425924,0.5156245604157448,0.5156245604157448
11,12,0.2459007556302638,1.4376214146614075,0.03763632372587542,0.20826443209301068,0.5201101526618004,0.5201101526618004
12,13,0.20802861782191676,1.4274285982052486,0.03572794703082948,0.1723006710975985,0.499444805085659,0.499444805085659
13,14,0.1815821300201778,1.491625780860583,0.03458106292623885,0.14700106644554983,0.4746444523334503,0.4746444523334503
14,15,0.16078951973703842,1.4551232705513637,0.03444435803479032,0.1263451624331595,0.46442050486803055,0.46442050486803055
15,16,0.1527148800182946,1.4434296588102977,0.039435068003927605,0.11327981137776677,0.5185143873095512,0.5185143873095512
16,17,0.15914315277639823,1.5005808273951213,0.05535058347107489,0.10379256803212286,0.5684992372989655,0.5684992372989655
