,epoch,time_elapsed,total_time_elapsed
0,1,813.0453445911407,813.0453445911407
1,2,817.4233322143555,1630.4686768054962
2,3,808.298104763031,2438.766781568527
3,4,810.1451978683472,3248.9119794368744
4,5,810.887598991394,4059.7995784282684
5,6,809.511216878891,4869.310795307159
6,7,809.2109394073486,5678.521734714508
