,Class,Mean Euclidean Distance@0.50,Mean Euclidean Distance@0.55,Mean Euclidean Distance@0.60,Mean Euclidean Distance@0.65,Mean Euclidean Distance@0.70,Mean Euclidean Distance@0.75,Mean Euclidean Distance@0.80,Mean Euclidean Distance@0.85,Mean Euclidean Distance@0.90,Mean Euclidean Distance@0.95
0,Background,,,,,,,,,,
1,aeroplane,15.024199974993376,15.422823246195788,13.873761161831208,12.837431900474582,12.42548364996167,11.04014127974805,10.129095470794296,9.351056128113179,7.6476092557255475,5.0494676721739955
2,bicycle,32.58536541300869,30.08043990408613,27.227895671479256,23.02477664486347,19.312762070786444,17.342500149060616,15.0794365854767,13.042289922918584,10.470788773503463,3.507705123613507
3,bird,23.607994297313496,22.45119829630071,19.094617817615955,16.860707879162394,15.621020398939395,12.719341442671537,10.617149531023863,8.901186554308948,6.9559927881678565,5.741388922662495
4,boat,21.898709372449986,19.230961678924572,18.139372722035496,14.424320979147703,10.64754464689481,9.121198487070261,9.296292676268273,8.55259821586868,8.166635233676054,3.8992593674374536
5,bottle,8.88167435173185,7.1352651106048075,6.634212556364945,6.205775309090851,5.009988145754907,4.681966263386528,4.38368862591962,3.5875978102009283,3.251242768570105,0.5282755363866756
6,bus,24.035576704391158,21.893090067359577,20.806466270312306,19.11887220773796,17.769722929627385,16.810104620491888,14.471360885437296,13.42121244956904,9.945168195861594,4.866154633714927
7,car,16.12873917006283,14.680888701337286,14.299222893621918,13.442154621508596,12.16917900516629,10.80588735864105,8.587643199307921,7.784824504224735,6.263553039367662,4.993702982204344
8,cat,40.71530218514427,37.57213905189349,19.325123746770107,19.325123746770107,19.325123746770107,19.325123746770107,7.39356300022883,7.39356300022883,7.39356300022883,7.39356300022883
9,chair,29.80135557365196,26.351129146930468,21.51179039784456,18.253813557783285,14.293850849546944,10.871747333368388,8.962378781103286,6.678416607081637,5.289133329162037,2.9358864902251995
10,cow,6.3145872811681025,6.303003692853278,5.682620947154209,6.217598640929469,5.5224953428269306,5.419061664291517,4.419181935649723,3.799842577748337,3.161673149879585,2.193538333599034
11,diningtable,49.21700659396359,45.28602353798986,40.30390740993586,38.167800848272414,32.52329828794248,28.679929868309305,24.721114272408467,20.805755583315673,16.88056456018627,6.126655760186357
12,dog,31.321778335136038,28.72902538425499,26.62257260981686,23.41193539693795,21.153871093490142,17.29765889331322,14.739823282334568,12.009671057225791,9.229498566461569,6.102025898287099
13,horse,26.809872407235417,23.029785282038393,22.411093397031653,20.770791062908906,18.446458725002465,15.213523123143402,13.705594223378215,10.892132609250703,7.349428297786353,5.8319849046859655
14,motorbike,33.21499318373538,33.84156581732794,31.013298071493136,31.219970023300725,26.884451730322688,22.999175727351574,16.90247572005404,12.783775094207472,12.166395331150841,5.88544462865111
15,person,23.258363786092694,21.257884481191358,19.182239979574096,16.670437755742828,14.64970273091978,12.480426448641404,10.868301745514742,9.017367263297942,6.899737161465656,4.726176297746611
16,pottedplant,20.458630934154915,18.36689549714907,17.147496201606515,15.7516491937562,12.12691766322828,10.215701981033614,8.798023876151944,6.823870506626751,5.901184378562338,5.386307886357628
17,sheep,15.933524965486374,15.933524965486374,15.933524965486374,15.933524965486374,15.933524965486374,15.933524965486374,7.837323683509204,7.837323683509204,7.837323683509204,
18,sofa,38.79826119761401,35.0376961975957,31.655543643460817,28.97247614072572,25.501354517884568,20.63815332514483,15.256376551724882,12.560660377017202,8.973726415449175,5.689236139687321
19,train,28.217825474279216,26.802234643084255,25.25635132347852,24.533220246591867,24.31025723936773,21.025349759416024,17.06079238754941,11.349002649149083,9.32947058070135,5.228289664782758
20,tvmonitor,17.025424622993153,14.712625025999854,13.773586475309989,13.335678075820052,12.539301346959205,11.53442091524809,8.275016267816392,6.481186284113883,4.282666046318951,2.5468796885783638
