Class,Precision,Recall,F1 Score
Background,0.0,0.0,0.0
Clear Plastic Bottle,0.9497607655502392,0.9566265060240964,0.9531812725090036
Drink Can,0.9458064516129032,0.9482535575679172,0.9470284237726099
Drink Carton,0.952755905511811,0.9758064516129032,0.9641434262948209
Glass Bottle,0.9239766081871345,0.9875,0.9546827794561935
Glass Jar,0.8611111111111112,0.9538461538461539,0.9051094890510949
Other Plastic Bottle,0.8434343434343434,0.9766081871345029,0.9051490514905149
Mean,0.9128075309012571,0.9664401426975956,0.9382157404290395
