,AP@0.00,AP@0.05,AP@0.10,AP@0.15,AP@0.20,AP@0.25,AP@0.30,AP@0.35,AP@0.40,AP@0.45,AP@0.50,AP@0.55,AP@0.60,AP@0.65,AP@0.70,AP@0.75,AP@0.80,AP@0.85,AP@0.90,AP@0.95,AP@0.5:0.95
Background,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
aeroplane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bicycle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bird,0.0007401199749038382,0.000619068560104915,0.0005401244229873216,0.0004844486217389053,0.00040937319588630776,0.0003821800804729322,0.0003207292464666237,0.00026023157320676356,0.0002139752428644237,0.00013822699766139209,8.641990767797145e-05,3.7846088461914406e-05,9.88670656610011e-06,2.6912774017361356e-06,1.1961232896605046e-06,1.6820483760850848e-07,7.475770560378154e-08,0.0,0.0,0.0,1.3828306594059489e-05
boat,0.0068084261717490015,0.004651195763519908,0.0032780260951861084,0.001991344139571319,0.0011916872547594827,0.000681267966581715,0.000283566271209871,0.00020487663094913178,0.00010208385763555355,5.7422169919998855e-05,6.380241102222097e-06,2.835662712098709e-06,2.835662712098709e-06,7.089156780246773e-07,7.089156780246773e-07,7.089156780246773e-07,0.0,0.0,0.0,0.0,1.4178313560493545e-06
bottle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bus,0.004479720856571828,0.003976398623865,0.003246045937256371,0.0026463428514780234,0.002107833958126038,0.0016305192572004146,0.0012143987487011532,0.0007958304725048373,0.0004653818334024827,0.00017623927418792247,7.832856630574333e-05,3.7022486417948996e-05,1.4992577144458682e-05,7.649274053295247e-06,1.2238838485272396e-06,0.0,0.0,0.0,0.0,0.0,1.392167877699735e-05
car,0.0007852571093813295,1.602565529349652e-05,1.602565529349652e-05,1.602565529349652e-05,7.122513463776231e-06,1.7806283659440578e-06,4.4515709148601446e-07,4.4515709148601446e-07,4.4515709148601446e-07,4.4515709148601446e-07,4.4515709148601446e-07,4.4515709148601446e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.903141829720289e-08
cat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chair,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cow,0.0002615233736515201,6.538084341288002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
diningtable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
horse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
motorbike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
person,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pottedplant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sheep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sofa,0.0011716881874701101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tvmonitor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mAP,0.0007123367836863812,0.00046640347230980997,0.00035401110553616487,0.0002569080634040872,0.00018580084611178024,0.00013478739663105028,9.095697117345669e-05,6.306919168761094e-05,3.90943045496973e-05,1.861667994303997e-05,8.578693608871146e-06,3.907469734172407e-06,1.385747321132875e-06,5.52473356652803e-07,1.5644614081062107e-07,4.3856025781659286e-08,3.737885280189077e-09,0.0,0.0,0.0,1.4628424072701698e-06
