,epoch,time_elapsed,total_time_elapsed
0,1,102.85621690750122,102.85621690750122
1,2,107.40562105178833,210.26183795928955
2,3,118.4068500995636,328.66868805885315
3,4,123.8670105934143,452.53569865226746
4,5,98.87764644622803,551.4133450984955
5,6,99.61586117744446,651.0292062759399
6,7,117.49013781547546,768.5193440914154
7,8,126.35301995277405,894.8723640441895
8,9,104.6249520778656,999.497316122055
9,10,112.67775630950928,1112.1750724315643
10,11,99.4035234451294,1211.5785958766937
11,12,99.74356079101562,1311.3221566677094
12,13,103.11828374862671,1414.440440416336
