,epoch,time_elapsed,total_time_elapsed
0,1,460.13515520095825,460.13515520095825
1,2,406.58504724502563,866.7202024459839
2,3,313.75310468673706,1180.473307132721
3,4,284.45192193984985,1464.9252290725708
4,5,286.5087823867798,1751.4340114593506
5,6,372.3905680179596,2123.82457947731
6,7,296.1572496891022,2419.9818291664124
7,8,373.50500416755676,2793.486833333969
8,9,448.855322599411,3242.34215593338
9,10,285.6512589454651,3527.993414878845
10,11,290.0066337585449,3818.00004863739
11,12,286.7190625667572,4104.719111204147
12,13,323.72827315330505,4428.447384357452
13,14,460.9111201763153,4889.358504533768
14,15,378.26206731796265,5267.62057185173
