,epoch,time_elapsed,total_time_elapsed
0,1,75.2805163860321,75.2805163860321
1,2,58.11727213859558,133.39778852462769
2,3,58.40792751312256,191.80571603775024
3,4,58.728458642959595,250.53417468070984
4,5,58.407374143600464,308.9415488243103
5,6,57.946274757385254,366.88782358169556
6,7,58.41437363624573,425.3021972179413
7,8,68.44764566421509,493.7498428821564
8,9,58.32744216918945,552.0772850513458
9,10,57.61108613014221,609.688371181488
10,11,57.74691462516785,667.4352858066559
11,12,58.04180955886841,725.4770953655243
12,13,57.84374022483826,783.3208355903625
13,14,57.92470669746399,841.2455422878265
14,15,58.28948521614075,899.5350275039673
15,16,58.34888744354248,957.8839149475098
