,Class,Mean Euclidean Distance@0.50,Mean Euclidean Distance@0.55,Mean Euclidean Distance@0.60,Mean Euclidean Distance@0.65,Mean Euclidean Distance@0.70,Mean Euclidean Distance@0.75,Mean Euclidean Distance@0.80,Mean Euclidean Distance@0.85,Mean Euclidean Distance@0.90,Mean Euclidean Distance@0.95
0,Background,,,,,,,,,,
1,person,25.602957514461128,24.023851146898668,22.503880899536686,21.180051429225788,19.255118145139257,17.586880808832277,15.699594562122643,13.60836988223358,10.73540068269583,6.317158552064284
2,chair,31.632005861779497,28.008974929227392,26.18261103263083,21.817935480212206,18.617824424009434,15.300889769572294,12.456819531496498,9.75158703935066,4.693557453034722,
3,car,18.33873220503655,17.55686969322536,17.035421788012336,15.66479983616247,15.342791251195381,14.227918191561667,12.279554138588292,11.711438925022268,7.487955680204207,5.037411090670703
4,dog,34.96267847291805,33.150719075542504,31.289513333746868,27.842505186801706,25.543096204369878,23.81450581109298,21.767960484065146,18.13516167706312,14.90925178730582,7.086339481230555
5,bottle,17.745488360665835,17.391540427735716,14.65440463993438,11.334513743350742,9.104816684193674,8.235625845932853,7.313289036287723,7.63112378288668,8.209730016894564,
6,cat,40.92291546957083,37.64114985147826,36.20177061974951,31.731962448325447,29.30111135199614,25.82726269030536,24.049572882664805,19.655775032269652,15.415831757937847,8.819788626894171
7,bird,30.441500407143273,29.243845393711556,27.285238919596896,25.933580245839885,22.133725728766183,19.66601870918387,16.006764764126217,11.311720534562765,8.285965392019095,
8,pottedplant,22.58048629888744,19.63247704365975,17.51331433721969,14.965772708842321,12.918867037845226,12.018057456708053,9.548211102178495,8.314574145656888,3.818752497535519,
9,sheep,15.363088334958025,12.87727534351496,13.01694908801242,12.111715501500493,11.346921113840349,10.623537940936428,9.197496405198372,7.131710431244712,5.349311572294347,1.7812294985113117
10,boat,29.21917360791195,27.665022030974416,27.708659204313484,24.380490865854096,19.70611879762247,18.11873928995477,15.406048626298704,14.004801347789693,11.4233799154975,7.112431373895479
