,map,map_50,map_75,map_small,map_medium,map_large,mar_1,mar_10,mar_100,mar_small,mar_medium,mar_large,map_per_class,mar_100_per_class,classes
0,0.057167593,0.07673246,0.066337496,0.0,0.0053315037,0.06688072,0.06291689,0.064687975,0.064687975,0.0,0.005699893,0.07573848,"[0.25080347 0.         0.05904143 0.00594059 0.00891089 0.25039297
 0.13553141 0.         0.02391656 0.         0.01024477 0.00717822
 0.         0.05026628 0.04833529 0.         0.         0.08850105
 0.09003575 0.11425313]","[0.28195876 0.         0.07209302 0.00292683 0.00477612 0.2722973
 0.15328032 0.         0.02414966 0.         0.01758242 0.00631868
 0.         0.065      0.05837641 0.         0.         0.12134147
 0.0972028  0.1164557 ]",[ 1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20]
