,epoch,train_loss,val_loss,classification_train,bbox_regression_train,classification_val,bbox_regression_val
0,1,0.9501152687540678,0.8080229216089873,0.6465595264997438,0.3035557425502583,0.40670040249824524,0.40670040249824524
1,2,0.733361620351533,0.7272651968436821,0.4910136525667159,0.24234796727998792,0.36628182977437973,0.36628182977437973
2,3,0.6181293628831334,0.73452261368805,0.4095014640974386,0.20862789866383943,0.3595815896987915,0.3595815896987915
3,4,0.5418512668704318,0.739949893032279,0.35367104543425215,0.18818022159285078,0.3128495290875435,0.3128495290875435
4,5,0.48959415127462313,0.9056859130614272,0.31301361198806876,0.17658053871209375,0.37262532860040665,0.37262532860040665
5,6,0.44574677226977927,0.7917368796384223,0.2784638649253088,0.1672829065262993,0.3741246908903122,0.3741246908903122
6,7,0.3982292820011901,0.8341772052172188,0.24210754661846942,0.15612173562643128,0.3303085118532181,0.3303085118532181
