,Class,Mean Euclidean Distance@0.50,Mean Euclidean Distance@0.55,Mean Euclidean Distance@0.60,Mean Euclidean Distance@0.65,Mean Euclidean Distance@0.70,Mean Euclidean Distance@0.75,Mean Euclidean Distance@0.80,Mean Euclidean Distance@0.85,Mean Euclidean Distance@0.90,Mean Euclidean Distance@0.95
0,Background,,,,,,,,,,
1,person,21.033092797817755,19.803087363855777,18.64306418933971,17.00585416788586,15.480187297309635,13.947641533991918,12.526933108780776,10.861964714388817,8.642791960489923,5.613259225288636
2,chair,26.583822132089004,22.77017147656492,19.74705113275477,17.276556739011667,14.892147544338485,11.96614422591847,10.271013908444239,8.253641578678112,7.346471940075685,4.330751200389763
3,car,15.762810826597644,14.59093472669257,14.014643986400827,14.043351518589082,13.417341340886932,13.172891909603846,11.84337578128334,10.120111794609683,9.022839167509972,5.494562636022562
4,dog,23.655288638848408,22.49317983548507,21.520917409226275,20.519992210238858,18.431458574488133,16.443631049342144,14.975496823361578,12.439461117258741,10.494891390412132,7.097525054940317
5,bottle,17.395846910564686,16.16689372786294,14.91395848996687,13.914710154442476,12.692296359835833,11.11935086805548,10.060670049755013,8.232406651258051,5.9296561503759,5.858232419247916
6,cat,25.982449594391944,24.399923806793193,22.839976940940492,20.295768661168577,18.26327757760984,16.427241347550044,15.09106231712653,13.49844202599363,11.162606985638371,7.622924220342314
7,bird,22.624917397653295,20.611334955235414,19.174014884508438,18.517584914817398,14.95080922415744,12.8517580283798,11.054290490574338,10.414417356005458,8.86737851159652,7.126418263318638
8,pottedplant,24.310480979549965,22.070201814694137,20.20740071702727,17.761805532069193,16.49603396054166,13.743007611105446,13.859135612553938,13.557934687394594,9.018489038494387,5.131808587506196
9,sheep,15.665556124506441,14.525359902642846,13.828452901430465,12.885725123856373,12.550195563067442,10.651777243318415,10.15707495560135,8.967520107054535,7.676431474324129,6.49848362208651
10,boat,25.630131898778398,23.173076181540374,21.808950009488527,21.592716906946503,20.60262697965087,18.093615353538702,16.7426363352133,14.328394792169139,11.550960823834993,6.384511570031565
