,AP@0.00,AP@0.05,AP@0.10,AP@0.15,AP@0.20,AP@0.25,AP@0.30,AP@0.35,AP@0.40,AP@0.45,AP@0.50,AP@0.55,AP@0.60,AP@0.65,AP@0.70,AP@0.75,AP@0.80,AP@0.85,AP@0.90,AP@0.95,AP@0.5:0.95
Background,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
person,0.010108682480052433,0.01004034928685464,0.009972247838723957,0.009929031214204666,0.009855163910499282,0.009683879407673629,0.009508060554051396,0.009238427083715806,0.008931680885793845,0.008464181178860383,0.007948435404876759,0.007205211737414199,0.006458609571617884,0.0054152540168884815,0.0043120708874988195,0.0033379802943568765,0.0023185385322551815,0.0012930263900691103,0.00043890696224829377,2.1546545495891838e-05,0.003874958034272149
chair,0.004080187011651055,0.003976614413251379,0.003918027892944493,0.0038309633238056864,0.0037163989594207916,0.0035062782412978773,0.003369594476388953,0.0032489024402372656,0.0030784553397618726,0.0027758488972120152,0.002512209555831025,0.00215221223624585,0.0017510875054897687,0.0013310906326403982,0.0010052099068610196,0.0007250081887977247,0.00042566259153396525,0.00020891148799598614,5.5651759549399e-05,1.1005352840579394e-06,0.0010168144400229196
car,0.00888645600103188,0.008777975357387464,0.008706025043076734,0.008527444659049333,0.00835071484894968,0.008245565238375203,0.007899878028672421,0.007428351791882976,0.006971334054687051,0.006343619378395918,0.005981202980386322,0.005260404435529613,0.004405291234997165,0.003602845368448344,0.0027989930657144352,0.0020613913095938008,0.0015554073862697408,0.0009356871893464679,0.0003775540927385515,2.313217409681352e-05,0.0027001909237121253
dog,0.06280514148715412,0.061314271387606076,0.061314271387606076,0.060944352042335344,0.059475867379717454,0.058386256237142366,0.05766544516799151,0.056237254291847893,0.0537810122246871,0.05171931348342023,0.048372690662362695,0.04706538114564189,0.04294030475533837,0.040797458805199686,0.03469798687765687,0.030121843933210806,0.025152276934717353,0.01694353721243108,0.0077923705953854665,0.000537810122246871,0.029442166104419104
bottle,0.002008583170270294,0.0018193321234067767,0.0017540113746470948,0.0016269523679189385,0.001553009757988417,0.001445320084804722,0.0013302027140472568,0.0012854932289729883,0.0011664828848890777,0.0009745330282961841,0.0007998268940449688,0.000650222078604147,0.000516093623381341,0.0003496749844937857,0.00022937494372504051,0.00013434340467027828,8.313766962795355e-05,2.7609062364238525e-05,8.621861170839194e-06,8.597977898897811e-07,0.00027997643198724825
cat,0.05555503947500157,0.05555503947500157,0.05555503947500157,0.0550771488820147,0.05318622973222644,0.052718660750319196,0.05178971575315248,0.05041178067402185,0.04905242449483455,0.04771164721559058,0.04465541817491209,0.04253432709804808,0.03965150112350737,0.034944846471195994,0.031609933931367476,0.028785941139980654,0.024478732836450974,0.019656476140047747,0.011163854543728022,0.0014904406398986005,0.0278971472099137
bird,0.012377043840792131,0.011861390823159129,0.011861390823159129,0.011481851002334838,0.011356709146326829,0.011356709146326829,0.010985397831103064,0.010862998810295232,0.010380259815064337,0.009908492160634143,0.009109298554182995,0.008667702086954733,0.00730828439086773,0.006064751481988144,0.005019731270721263,0.003779969760241918,0.0026550644737699243,0.0017283290305106132,0.0007254799104464307,2.777120640177736e-05,0.004508638216608553
pottedplant,0.007267619750238656,0.007144441984983367,0.007083247902885386,0.006662258938086592,0.0064274842231128336,0.006139937837340603,0.00591463833507879,0.005693550038466732,0.004952904244816335,0.004601926573944691,0.004076447068961387,0.0034112081764768897,0.002728861261040268,0.0018950425423890748,0.0011876915934070419,0.0007206425668140676,0.00030320680678225194,0.00010317453841896074,2.224042983776067e-05,5.264007062191874e-07,0.0014449041384833922
sheep,0.01786446789769746,0.017528992396948603,0.017528992396948603,0.01719669675876609,0.01719669675876609,0.017031741388137206,0.016379869562037526,0.0160587034428372,0.015899312831699416,0.015269700043564116,0.013751315668136822,0.011218555134047107,0.0087064637066386,0.006614511620807748,0.004809542131589073,0.003817425010891029,0.0027382591524394316,0.0015776093157253742,0.00031162653150130853,2.5438900530719062e-05,0.005357074717230722
boat,0.005836557423334995,0.0056054297493709285,0.005491616879615896,0.005157182139258801,0.004886511788751641,0.004780286443646944,0.00451983006863062,0.004167447914196769,0.0037822351242566598,0.003415699318071222,0.003025671368256861,0.002778784989249791,0.002243572673529972,0.0016087011398067078,0.0012350155507776849,0.0008427988919295731,0.0005791324103304148,0.00024528132571565315,5.8365574233349945e-05,1.3132254202503737e-06,0.0012618637149250259
mAP,0.01867897785372246,0.018362383699796994,0.018318487101460893,0.018043388132777498,0.017600478650575947,0.017329463477506458,0.016936263249115402,0.01646329097164747,0.015799610190049027,0.01511849612779895,0.014023251633195191,0.01309440091182123,0.011671006984640846,0.010262417706385836,0.008690555015931873,0.0074327344500486735,0.006028941879417719,0.004271964169262524,0.002095467226083942,0.00021299395478710905,0.007778373393157495
