,Class,Mean Euclidean Distance@0.50,Mean Euclidean Distance@0.55,Mean Euclidean Distance@0.60,Mean Euclidean Distance@0.65,Mean Euclidean Distance@0.70,Mean Euclidean Distance@0.75,Mean Euclidean Distance@0.80,Mean Euclidean Distance@0.85,Mean Euclidean Distance@0.90,Mean Euclidean Distance@0.95
0,Background,,,,,,,,,,
1,person,21.281633847904644,19.7440473387647,18.51021454602566,16.94035021348292,15.270205534246202,13.828166146595674,12.460119965484301,10.761829628768526,8.896493657140985,5.470438612686723
2,chair,25.23680343589142,20.856722629727507,19.319873627082384,16.69654831006667,13.741889632529748,11.514701400818245,9.896812252231348,8.395786979544011,6.547891608837209,4.451219438651267
3,car,16.61598170697616,15.883937795036255,14.645287378480694,14.192664804153882,13.386344213228147,13.187661146054717,12.486984713692806,10.685613445186462,8.722955881547614,5.021797312893312
4,dog,23.081625030019403,22.654540786229887,21.20812389462969,20.163949243637,17.38446601663942,16.554765387213713,14.916894666825531,12.879679015844589,10.046771154453781,5.537249337965701
5,bottle,17.869579978672277,16.377235108208684,14.904109963867086,13.381194838946962,12.652653811712108,11.245588052460949,10.723597368265322,8.289685716036274,6.901444098484496,4.869582811220069
6,cat,26.536911321885583,24.229385161359453,22.05522418263824,19.487233919561113,16.91640213068049,15.905918199501938,14.221492933087456,12.886210392201253,10.59732114536084,6.61930947095677
7,bird,23.12632991626999,22.577415368199325,20.898167950344753,17.20880628079929,15.436917457008086,13.817629849209267,12.076711639912933,10.209378039855405,9.059492860956043,4.930137328585028
8,pottedplant,23.033475142872522,20.144484957593182,19.721321801999395,16.298324968254295,14.611517469678978,13.217783052280314,12.20599096358942,10.772833106612294,9.059252553932982,7.262619436426263
9,sheep,15.48581560743754,14.682035309238147,13.230653092005278,12.309710663952268,11.707312214581936,11.56989991416009,10.292982580149486,9.143897136955772,7.836480212257884,6.2531830968545625
10,boat,24.619201070191526,23.70147323649666,22.60835509328768,22.44102453045895,20.44164361396341,18.29538827375796,15.530262029254512,13.997630904094017,9.924541380609309,6.488797002977321
