,epoch,train_loss,val_loss,loss_classifier_train,loss_box_reg_train,loss_objectness_train,loss_rpn_box_reg_train,loss_classifier_val,loss_box_reg_val,loss_objectness_val,loss_rpn_box_reg_val
0,1,0.0113442977307407,2.2995894563694796,1.3701337574092487,0.018522161094818447,0.3886155492209346,0.022481222844701297,0.36124854627996683,0.36124854627996683,0.36124854627996683,0.36124854627996683
1,2,0.0046899103481350965,2.3270065573354564,1.391717338198014,0.014047187283650247,0.4180750206222834,0.02354425308546198,0.35588526632636786,0.35588526632636786,0.35588526632636786,0.35588526632636786
2,3,0.003839396770673854,2.2988724609216056,1.378708990566603,0.015283104813835323,0.41444312756588303,0.023626454792019667,0.35586500633507967,0.35586500633507967,0.35586500633507967,0.35586500633507967
3,4,0.0035508931593130565,2.22328203295668,1.3599708447929557,0.014901495033053425,0.4188162686355689,0.023981072207148995,0.34691724786534905,0.34691724786534905,0.34691724786534905,0.34691724786534905
4,5,0.0032547320459635205,2.241597152625521,1.3397819070415642,0.014603610231798477,0.4143846159574944,0.024038085547929678,0.3407126837410033,0.3407126837410033,0.3407126837410033,0.3407126837410033
5,6,0.0029602624419081303,2.3050270956009626,1.3227197325866642,0.014741195702738371,0.40960618202827376,0.0240421272445866,0.3344427449628711,0.3344427449628711,0.3344427449628711,0.3344427449628711
6,7,0.0028441817592118534,2.252482660114765,1.3088705443243944,0.013941823749713641,0.4112791841802252,0.024288141106930516,0.32467659120447934,0.32467659120447934,0.32467659120447934,0.32467659120447934
7,8,0.002768520635502939,2.2034758118291697,1.289768093414889,0.013974940527666447,0.40449499426941027,0.024363377669526003,0.32049224991351366,0.32049224991351366,0.32049224991351366,0.32049224991351366
8,9,0.0025291509983193785,2.1725785049299398,1.278084032681152,0.013432723708666962,0.4068316894259485,0.024339002810774293,0.3206312551628798,0.3206312551628798,0.3206312551628798,0.3206312551628798
9,10,0.002430712255357786,2.171940103173256,1.2685787737824534,0.013371337730051391,0.4088907384857951,0.02440567752363059,0.3086460009217262,0.3086460009217262,0.3086460009217262,0.3086460009217262
10,11,0.0023841132303230633,2.139655278995633,1.2555741423868951,0.013344125857562342,0.40854810070386866,0.024328078840790808,0.3123154230415821,0.3123154230415821,0.3123154230415821,0.3123154230415821
11,12,0.0024715033537558925,2.119305935998758,1.2453048061778527,0.013567827649803665,0.40046920440904443,0.0241804206998967,0.309858669526875,0.309858669526875,0.309858669526875,0.309858669526875
12,13,0.0023625329819344384,2.125569825991988,1.2362335163218374,0.01315648071339853,0.408318415543603,0.02442112772474252,0.31028106645680964,0.31028106645680964,0.31028106645680964,0.31028106645680964
13,14,0.0022273450293613752,2.1250735943516097,1.2265017984477617,0.012769825018709414,0.4168827580896567,0.024861163924524175,0.30543569941073656,0.30543569941073656,0.30543569941073656,0.30543569941073656
14,15,0.002092341180066116,2.1405504662543535,1.2163811588105355,0.013072404242587233,0.4115273927163354,0.024695874634254385,0.30871811881661415,0.30871811881661415,0.30871811881661415,0.30871811881661415
15,16,0.002033989768446857,2.1261506093045077,1.2114637205618939,0.012527364773390537,0.41369705522185873,0.02461991497422773,0.29333293344825506,0.29333293344825506,0.29333293344825506,0.29333293344825506
16,17,0.002003514755318183,2.2176200741281114,1.2086338014093063,0.012227194754404643,0.4140687109401293,0.02455059105576703,0.29589434433728456,0.29589434433728456,0.29589434433728456,0.29589434433728456
17,18,0.0019390685071471994,2.127749636148413,1.2054060900484334,0.011654147598909113,0.4234818525893173,0.024795634122971952,0.30347024369984865,0.30347024369984865,0.30347024369984865,0.30347024369984865
18,19,0.0019401651302366767,2.150141878053546,1.2058883819871276,0.011581702084197072,0.42466219321005705,0.02499002433475951,0.30023782001808286,0.30023782001808286,0.30023782001808286,0.30023782001808286
19,20,0.0019060514241684484,2.1487637671331563,1.2060640141254162,0.011534187818670173,0.42245559782433617,0.02496223443927366,0.30454591382294893,0.30454591382294893,0.30454591382294893,0.30454591382294893
