,AP@0.00,AP@0.05,AP@0.10,AP@0.15,AP@0.20,AP@0.25,AP@0.30,AP@0.35,AP@0.40,AP@0.45,AP@0.50,AP@0.55,AP@0.60,AP@0.65,AP@0.70,AP@0.75,AP@0.80,AP@0.85,AP@0.90,AP@0.95,AP@0.5:0.95
Background,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Litter,0.005667486178438884,0.0015535969421056448,0.0008023662167605452,0.00043465970836337783,0.00023712106428385823,0.00012438927140606603,6.996896516591215e-05,3.935754290582558e-05,1.8026324875446487e-05,7.774329462879127e-06,2.9274205467142994e-06,1.606266417950233e-06,5.782559104620838e-07,1.9676763619890354e-07,3.6140994403880235e-08,4.015666044875582e-09,0.0,0.0,0.0,0.0,5.348867171774275e-07
mAP,0.005667486178438884,0.0015535969421056448,0.0008023662167605452,0.00043465970836337783,0.00023712106428385823,0.00012438927140606603,6.996896516591215e-05,3.935754290582558e-05,1.8026324875446487e-05,7.774329462879127e-06,2.9274205467142994e-06,1.606266417950233e-06,5.782559104620838e-07,1.9676763619890354e-07,3.6140994403880235e-08,4.015666044875582e-09,0.0,0.0,0.0,0.0,5.348867171774275e-07
