,epoch,train_loss,val_loss,classification_train,bbox_regression_train,classification_val,bbox_regression_val
0,1,0.43887982255253116,0.4760408872316475,0.39129193635934695,0.17542701120282175,0.010697108693420887,0.010697108693420887
1,2,0.3275210966190807,0.42129588300910353,0.27872123489874406,0.14640812398936912,0.0071962676011025906,0.0071962676011025906
2,3,0.2866183549164837,0.43413075623175246,0.23756870016320572,0.13449804718314692,0.0013202629052102566,0.0013202629052102566
3,4,0.2794771922882895,0.3939127186452727,0.22793155051483452,0.13473609401666709,0.011713633313775063,0.011713633313775063
4,5,0.2524597616386351,0.38473527750829817,0.20878645669649362,0.11980705991501117,0.09102731943130493,0.09102731943130493
5,6,0.23860723046401075,0.3797179856276974,0.19050555600991778,0.11896475464290449,0.007733564358204603,0.007733564358204603
6,7,0.20630844371132945,0.3928561190690137,0.16184231690828732,0.10612066699803331,0.016835439950227737,0.016835439950227737
7,8,0.1911331288118399,0.4200003120270897,0.1491760193537352,0.09882882870875924,0.000714485882781446,0.000714485882781446
8,9,0.18324860566853765,0.43233968364620523,0.14223407801411306,0.09552843873993358,0.000936913478653878,0.000936913478653878
9,10,0.18100765103341848,0.3733612514665765,0.14193287842835028,0.09294705787204377,0.00028640509117394686,0.00028640509117394686
10,11,0.17061191570184386,0.3823145334987809,0.12916648060115382,0.09227045507575492,0.0003199120983481407,0.0003199120983481407
11,12,0.16486342752941988,0.42574439548267645,0.12809460189385438,0.08533735815577835,0.0021914413664489985,0.0021914413664489985
12,13,0.15372744003834668,0.39551816668972606,0.11647659522265316,0.08265575491645523,0.00020217764540575445,0.00020217764540575445
13,14,0.1496340868276551,0.40120024766808154,0.11046654313624098,0.08305527494779524,0.0045750620774924755,0.0045750620774924755
14,15,0.12118989670996196,0.4113063489621709,0.08208240167251593,0.07478957761377665,0.00019494889420457184,0.00019494889420457184
15,16,0.13975816153859424,0.4213928115826396,0.10285472204739438,0.07807469264682354,5.5725064157741144e-05,5.5725064157741144e-05
16,17,0.11342983939769351,0.42142514562874567,0.07610444513461481,0.07074623638337464,0.0008533248328603804,0.0008533248328603804
17,18,0.12424388840318683,0.4042107873977632,0.08491639319960809,0.07562269790823223,9.89786785794422e-05,9.89786785794422e-05
