,AP@0.00,AP@0.05,AP@0.10,AP@0.15,AP@0.20,AP@0.25,AP@0.30,AP@0.35,AP@0.40,AP@0.45,AP@0.50,AP@0.55,AP@0.60,AP@0.65,AP@0.70,AP@0.75,AP@0.80,AP@0.85,AP@0.90,AP@0.95,AP@0.5:0.95
Background,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
aeroplane,0.0031482030559923753,0.0007083974332106444,0.0001584709378530021,6.261219095579839e-05,2.5355350056480334e-05,1.2936403090040988e-05,6.3388375141200836e-06,4.657105112414756e-06,2.069824494406558e-06,5.174561236016394e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bicycle,0.0027841362308295464,0.001594421333068199,0.0010143647058026,0.0005206273740630854,0.00021715403926850045,0.0001647297550746481,0.00011953640663167195,8.157399393957196e-05,3.818837943431486e-05,2.259667422148808e-05,3.615467875438093e-06,3.615467875438093e-06,2.2596674221488082e-07,2.2596674221488082e-07,2.2596674221488082e-07,0.0,0.0,0.0,0.0,0.0,7.908835977520829e-07
bird,0.0039001639348534884,0.0019715185996992354,0.001009150640232063,0.0005849789803721243,0.00027574415737745934,0.00013344140697283476,5.212554959876358e-05,2.5541519303394155e-05,6.385379825848539e-06,2.085021983950543e-06,1.3031387399690894e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3031387399690895e-08
boat,0.003678804116780527,0.0005694681997488804,0.0002857227599434487,0.0001423670499372201,8.008146558968629e-05,4.844434338141517e-05,2.471650172521182e-05,1.5818561104135563e-05,8.897940621076256e-06,9.886600690084727e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bottle,0.0016460067026308532,0.0009163090280478234,0.000564252988963284,0.00034220182837588464,0.00021038518916549417,0.00010609847493937232,5.7269314252988964e-05,2.3376132129499353e-05,6.363257139220997e-06,2.1652749987627002e-06,1.1047321422258674e-06,1.1047321422258674e-06,7.070285710245551e-07,3.977035712013123e-07,4.4189285689034695e-08,0.0,0.0,0.0,0.0,0.0,3.358385712366637e-07
bus,0.002219626699275173,0.0015961424379555738,0.0012552077769469071,0.001125226437437353,0.0009786245332036266,0.00084225066880016,0.0007364188677787198,0.0005285907806721868,0.0003694879388681424,0.00022728977400577772,0.00013651592051222024,6.264674396034248e-05,2.0456079660519994e-05,9.09159096023111e-06,3.551402718840277e-06,1.2785049787824996e-06,5.682244350144444e-07,1.420561087536111e-07,0.0,0.0,2.3425052333470463e-05
car,0.004616678587189884,0.0019329346333909203,0.0010089705495741025,0.0004163591027122815,0.00021067974152547266,8.567023305887736e-05,6.057982905867928e-05,3.721522004262182e-05,2.9913779725103866e-05,1.5974666391660498e-05,8.673226074142542e-06,7.478444931275967e-06,5.354389566179835e-06,2.832073820128177e-06,1.1062788359875691e-06,3.982603809555249e-07,3.982603809555249e-07,4.425115343950277e-08,4.425115343950277e-08,0.0,2.632943629650414e-06
cat,0.022004368958982532,0.0002537326450835336,8.920288303717975e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chair,0.006258505343774195,0.0045767636047623315,0.003182450525753103,0.002100914604891697,0.0013869319071355341,0.0007832297444133269,0.0004569042510499717,0.00016903854797586902,8.566044200788075e-05,4.370430714687794e-05,1.942413650972353e-05,8.20669767535819e-06,3.933387643219014e-06,7.769654603889411e-07,7.769654603889411e-07,7.769654603889411e-07,7.769654603889411e-07,1.9424136509723528e-07,0.0,0.0,3.486632503495374e-06
cow,0.004071759763820045,0.0025779808609872313,0.002176877922060803,0.001868518268308678,0.001322415675404151,0.0008704687019659222,0.0004524177515355604,0.0003431972329546551,0.0002490416134883574,0.00015253210353540227,9.227250707697173e-05,6.779204601573435e-05,4.707780973314885e-05,3.8133025883850567e-05,1.1769452433287212e-05,1.1769452433287212e-05,7.5324495573038165e-06,1.8831123893259541e-06,0.0,0.0,2.7822985552290967e-05
diningtable,0.001526522067682591,0.0006327804930588936,0.0005296564652176977,0.0002578100696029897,0.00017903477055763173,0.0001145822531568843,6.445251740074742e-05,3.46611315799575e-05,7.161390822305269e-06,7.161390822305269e-06,4.583290126275373e-06,2.5781006960298972e-06,2.5781006960298972e-06,2.5781006960298972e-06,1.1458225315688432e-06,2.864556328922108e-07,0.0,0.0,0.0,0.0,1.3749870378826118e-06
dog,0.01471406732930332,0.005643128607522756,0.001965464841534397,0.0008375215730998233,0.0002369628715198685,6.407476045897244e-05,3.791405944317896e-05,9.47851486079474e-06,6.066249510908634e-06,3.412265349886106e-06,3.7914059443178963e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.791405944317896e-08
