,Class,Mean Euclidean Distance@0.50,Mean Euclidean Distance@0.55,Mean Euclidean Distance@0.60,Mean Euclidean Distance@0.65,Mean Euclidean Distance@0.70,Mean Euclidean Distance@0.75,Mean Euclidean Distance@0.80,Mean Euclidean Distance@0.85,Mean Euclidean Distance@0.90,Mean Euclidean Distance@0.95
0,Background,,,,,,,,,,
1,aeroplane,27.49918752007691,22.555524740906954,20.46799078661714,17.336639528468062,14.55192827458305,13.122104293582973,11.109870537997676,8.403957898926507,5.872265733023456,
2,bicycle,32.34322094122262,26.317867939367716,23.28541486680992,18.182610702209868,16.306487419805112,13.272681039719753,8.669878692073386,5.78067079234654,3.780775593229701,
3,bird,26.36575152559171,23.296892031999995,20.121182646282488,18.455382704229343,15.024671621854832,12.281607068374665,10.31489588133208,7.956057829451875,6.466711164977286,
4,boat,71.66825654400084,59.67590491055087,55.01278228098968,46.81041045714851,38.53748457059192,37.47738735334594,30.273509155293123,16.86713108790297,,
5,bottle,32.25598441352838,27.60087765099782,23.179823064128023,20.879042126451168,18.01620509994852,12.804144916952392,9.505023498618689,8.454278757734937,5.758887458790134,
6,bus,73.00741726047133,59.823902502153466,45.99708202349704,36.52896235543167,31.366457820165163,22.900961149605607,16.60734508898293,11.947554719417148,5.068692649259504,1.8743383139711909
7,car,29.378781124730903,24.603821058744874,22.59860733758372,17.60098431895367,15.215038504938056,11.698731180419031,12.886525816348083,7.213407735240482,3.685440114183043,
8,cat,12.693708051118488,12.693708051118488,15.852192631380577,13.206198396431969,13.417357553835075,13.417357553835075,,,,
9,chair,69.61514919546737,59.75380453753847,50.27208213654389,38.17045214656186,29.800144368429187,21.304438545115875,15.148930763819903,10.175697144519917,11.867300104860043,2.1537108692111406
10,cow,48.265656621967636,42.95689858190637,37.662419175321396,33.05828941547208,28.216315544488868,23.27505601086946,18.802152849004056,13.874002942106419,11.168369514315232,
11,diningtable,70.37956948179514,58.02573767436309,45.10850731911814,38.35256512492557,30.238309335965706,19.919883115603287,17.845636145786465,13.922562083712576,,
12,dog,31.51549559296618,25.674534688772134,24.409415100449884,19.972754229101756,17.6499183709276,13.904983816116227,11.251191431491554,3.7408098821686804,,
13,horse,49.127857753597034,41.574610349512554,35.46925400102447,30.500303741175937,26.73113339696329,23.54512764753423,20.396166747336025,15.55517158742489,7.849080577853788,4.152029403839466
14,motorbike,36.520057353958926,31.37831793140328,26.45317417369175,22.085608694746465,18.16058239219177,14.789291063833168,10.585822302384052,8.003286666042365,7.137961923636563,
15,person,106.20321060146632,80.3055262574732,58.91094554103634,47.46616692777421,44.60635206964522,34.44232566939626,32.014981280883994,30.156278713423486,,
16,pottedplant,22.972524155319782,20.606135376949695,18.218694345025234,14.388868256307104,12.404836671532523,8.979879883314789,7.631191468267099,7.40690356666005,4.551776116728629,
17,sheep,43.81973856336058,41.84038320298935,37.638880142176845,32.79315862092917,30.027622680064347,25.065976293553614,23.00325321486475,12.812385372260811,11.341358180444706,6.855850179024459
18,sofa,28.454310025714648,24.232399726002708,20.95621185297204,18.819256298025834,15.78424468566736,12.751942114179476,10.609505891276815,7.9868109203654765,5.298553008896353,
19,train,27.84578511703842,25.066986641018968,20.308238306248334,17.22846194275238,12.489010557315169,11.000019502710236,8.259006837067231,6.747337175515199,3.804456474616554,1.4297619537082098
20,tvmonitor,67.32880853649725,58.332128526561725,49.26241798765408,41.35044142744576,31.038112446471256,24.3423608688552,22.070998834034775,14.47640346417889,15.16881152375501,13.28775622425655
