,Class,Mean Euclidean Distance@0.50,Mean Euclidean Distance@0.55,Mean Euclidean Distance@0.60,Mean Euclidean Distance@0.65,Mean Euclidean Distance@0.70,Mean Euclidean Distance@0.75,Mean Euclidean Distance@0.80,Mean Euclidean Distance@0.85,Mean Euclidean Distance@0.90,Mean Euclidean Distance@0.95
0,Background,,,,,,,,,,
1,person,24.353871813546245,22.947247971482483,21.42194962973048,19.80884563936116,17.579684403406155,15.608561120002664,13.957680402924773,11.736514235650871,9.10360800591241,6.038009499071043
2,chair,18.19371844745056,16.389169417092845,14.613441863846463,13.060304251625697,11.710581020280808,9.542501550891664,7.9919305473167235,7.194106035212803,5.814431050349621,4.0176520579502375
3,car,12.12309564042914,10.66478847755842,9.702998683148952,9.225201840224708,8.82049371724968,8.32991985042281,8.169056570350502,7.988720663256114,6.792889583655692,5.294705416658985
4,dog,31.79122224945741,28.477519684708152,27.31762136781951,25.40905769064229,23.32148366619422,20.655342604667986,17.951384973845034,14.400189268451085,11.629046360737433,5.896377334957262
5,bottle,12.57556963952273,11.253693762281443,10.868361193091863,10.650556295563852,9.784456191776494,8.776382355755144,7.382768583591231,6.715756446118943,4.289552680572776,3.4460646178798693
6,cat,15.423198725385419,15.14807332053109,12.54958335026615,11.73211939777492,11.73211939777492,10.951949203601963,10.203740031587737,9.016183882438408,8.230056310636302,5.625223052821768
7,bird,13.494968110649113,11.230930476249652,10.87639894640949,9.154008905579047,8.837885125349096,8.340925261985062,6.714195751523806,6.424818819886948,5.887418492476315,5.044444607440368
8,pottedplant,26.9886810052747,25.31022301484098,23.247116733486,19.802594075136273,18.230731003304147,14.194215515187496,10.822513940654181,10.481870473780464,10.385495720207864,8.034087924452642
9,sheep,18.46813067698645,16.504983985425035,15.373468413629897,14.057025348483645,11.88745336438859,11.209514431445408,9.714302852106755,8.706955584889469,7.160630498901666,6.8017342489637125
10,boat,12.93198055511078,12.595093241923825,11.800785232215764,10.474899078630202,9.567133875790228,8.901658374075552,8.673982011065615,7.657717395388701,6.368129324684302,4.8895196004843235
