,map,map_50,map_75,map_small,map_medium,map_large,mar_1,mar_10,mar_100,mar_small,mar_medium,mar_large,map_per_class,mar_100_per_class,classes
0,0.1697731,0.2521323,0.19509616,0.0,0.0063366336,0.21951626,0.26487902,0.2903933,0.2903933,0.0,0.0051612905,0.37447026,[0.3612925  0.14593029 0.15177138 0.13353513 0.05633619],[0.43350515 0.36197183 0.34465116 0.23512195 0.07671642],[1 2 3 4 5]
