,map,map_50,map_75,map_small,map_medium,map_large,mar_1,mar_10,mar_100,mar_small,mar_medium,mar_large,map_per_class,mar_100_per_class,classes
0,0.63990855,0.89641106,0.7756247,-1.0,0.4446268,0.6772115,0.49858156,0.6900709,0.6900709,-1.0,0.524,0.7258621,0.63990855,0.6900709,1
