,epoch,time_elapsed,total_time_elapsed
0,1,112.59882926940918,112.59882926940918
1,2,70.4208357334137,183.01966500282288
2,3,58.516627073287964,241.53629207611084
3,4,62.377761125564575,303.9140532016754
4,5,73.22838497161865,377.14243817329407
5,6,58.1414692401886,435.28390741348267
6,7,58.059556007385254,493.3434634208679
7,8,65.47985553741455,558.8233189582825
8,9,73.83325719833374,632.6565761566162
9,10,73.21305322647095,705.8696293830872
10,11,72.15488624572754,778.0245156288147
11,12,80.40863800048828,858.433153629303
12,13,58.960227489471436,917.3933811187744
13,14,58.31629991531372,975.7096810340881
14,15,58.54576277732849,1034.2554438114166
