,Class,Mean Euclidean Distance@0.50,Mean Euclidean Distance@0.55,Mean Euclidean Distance@0.60,Mean Euclidean Distance@0.65,Mean Euclidean Distance@0.70,Mean Euclidean Distance@0.75,Mean Euclidean Distance@0.80,Mean Euclidean Distance@0.85,Mean Euclidean Distance@0.90,Mean Euclidean Distance@0.95
0,Background,,,,,,,,,,
1,aeroplane,19.301474309383234,19.507096708290813,17.260845119425106,17.461796198868875,16.44211017979557,14.521586972154967,12.855797498184993,11.674934003008266,8.010209558796385,5.436180927729657
2,bicycle,25.748626561427486,25.081250304650965,23.600364991887293,22.349194748815737,18.564824986311606,17.181603002964305,14.007000261669766,12.253777234543756,10.82152643686627,8.075499586691146
3,bird,21.508128483807667,21.130698392349924,19.659879743482332,17.732501302860985,15.725751985124642,13.401347246522096,12.693711987357172,10.812080399546694,9.917369064732975,7.958621058657034
4,boat,22.486713283134442,21.095285432092307,20.451671006685295,19.06611921761076,18.348254975335625,14.91352543058171,13.26418780530834,10.967795974083343,9.947759873629423,6.524707905745881
5,bottle,16.856502491254034,13.892137989131804,12.951928465775257,12.592412982453675,11.748113983217225,10.65980957380455,9.354350466872695,8.79012174020121,6.5706406655859215,5.7630322160243415
6,bus,13.993388495720717,13.349386131039761,13.255289331446104,12.364899326756243,12.340682642939898,12.106599236944252,11.748324740325476,11.05267889053704,10.535428197327818,6.588255740031472
7,car,15.21550818272805,14.357362210623757,13.52446273953007,13.131358603916327,12.756116889811436,11.647152875295514,11.058220355598982,9.529242119944549,8.392638917663021,5.833621273458094
8,cat,26.32926000259969,23.96471151529305,21.718161289774176,20.787270740986198,17.228695772632083,15.049389424585613,13.451788741111756,12.121118746826227,10.751180706661978,7.386251687687153
9,chair,26.361622630611684,22.97581545236332,20.08980962181081,17.317831457420695,15.967475813382055,12.91422684728534,10.440332636786115,9.092460462035696,6.947725077400363,4.06058128001111
10,cow,16.07367250821593,16.086749548187203,14.888958986959581,13.88434124243912,12.622297806781626,12.78361568397318,11.099742187809571,10.15051690317487,9.834181024138186,7.690743905258757
11,diningtable,31.381929202351646,31.370215863390055,29.127692837973036,26.681145732571107,23.961494636952104,20.08467959822247,17.560843217448486,14.514656829020977,12.204758307111145,4.625689481808234
12,dog,24.806980663800996,23.71863686323116,21.620954100260054,20.084821287692172,18.577029949131568,17.32314888607749,14.353421360811929,11.594496616257668,9.0061325198062,6.060202123342124
13,horse,20.64400378441903,18.958583380201752,18.199896511191266,16.88078917907309,15.63114525437467,13.710890208600143,12.820521293895386,11.559486322069949,8.970729799673029,6.516846534384279
14,motorbike,30.79628122682652,30.402692502308735,26.92032294918216,24.36952444858267,23.590046466402395,20.413722704175342,17.75714888275458,14.733456257839881,11.31020690224531,6.427203266629416
15,person,22.04516660276537,20.714889439539096,19.3287483407185,17.862479600345143,16.140624691079612,14.466194735251802,12.922661695208072,11.092082894135903,8.808534725051729,5.649659708027693
16,pottedplant,24.75498452660484,21.896470996154143,19.26451832874673,17.27705582764715,16.092205808316677,14.365134657683363,11.71573715919772,12.158766730475648,10.049018365836712,2.2189138306578173
17,sheep,16.440557684191205,15.612770349962759,14.378526444868154,12.866299362117797,11.986858377159288,10.180237914625073,8.831499202174216,8.708138401131341,8.615436300137542,5.03152687106153
18,sofa,37.64259485132842,35.52012668263765,26.874869408351795,26.12500967748478,22.882106053118672,17.785631978414223,15.695379938433451,13.820390666051669,10.000719910110263,6.794994900602307
19,train,26.503034874909638,25.528201270079,23.224735816766852,21.26515520384122,21.097514194955146,19.371530122749867,15.452039346051485,12.927431189765342,11.143534356203912,6.356918363668889
20,tvmonitor,15.44799249142151,14.598847074122471,13.893851721815823,13.861027054738218,13.096276359658091,11.863159375374723,11.750700904581022,9.86368088155148,6.92056038255547,5.208477937408668
