,epoch,time_elapsed,total_time_elapsed
0,1,507.74493193626404,507.74493193626404
1,2,400.6094455718994,908.3543775081635
2,3,390.4377098083496,1298.792087316513
3,4,393.6687319278717,1692.4608192443848
4,5,389.7138361930847,2082.1746554374695
5,6,391.50088262557983,2473.6755380630493
6,7,380.18385219573975,2853.859390258789
7,8,377.0174913406372,3230.8768815994263
8,9,376.81086587905884,3607.687747478485
9,10,294.0746967792511,3901.762444257736
10,11,268.6254515647888,4170.387895822525
11,12,270.58859038352966,4440.976486206055
12,13,295.94218277931213,4736.918668985367
