,epoch,train_loss,val_loss,classification_train,bbox_regression_train,bbox_ctrness_train,classification_val,bbox_regression_val,bbox_ctrness_val
0,1,0.3894477466803812,1.3279390935398017,0.6370908807977351,0.2382453947264047,0.5533678542111666,0.009580271318554878,0.009580271318554878,0.009580271318554878
1,2,0.30806082971251875,1.1985705452389084,0.4322787935219933,0.19146761817729654,0.545368990279336,0.0013792344058553379,0.0013792344058553379,0.0013792344058553379
2,3,0.2845206417257094,1.342003912909907,0.3724761340233945,0.17414965818117137,0.5419282140622612,0.001062455742309491,0.001062455742309491,0.001062455742309491
3,4,0.27414869272420256,1.1610351852626384,0.3450743226977847,0.1642093660807564,0.5402310870985948,0.010793468604485193,0.010793468604485193,0.010793468604485193
4,5,0.2544658648944993,1.1828454810214073,0.2932018850861608,0.1501801226458704,0.5373063766091835,0.0003366114494080345,0.0003366114494080345,0.0003366114494080345
5,6,0.24970333365552866,1.1463852738767553,0.2805596721913125,0.14410108797934673,0.5362082710020415,0.003224083532889684,0.003224083532889684,0.003224083532889684
6,7,0.23696877318967619,1.1288006918114963,0.24397460873370266,0.13625467024345433,0.5346682371984002,0.00021417747484520078,0.00021417747484520078,0.00021417747484520078
7,8,0.24242993545156855,1.389854015013043,0.2625535885215104,0.13393313564957327,0.5342852998325843,0.0005487812838206688,0.0005487812838206688,0.0005487812838206688
8,9,0.22246871289498535,1.1507203771646648,0.2044511703419755,0.1223477972315923,0.5326182334477665,0.00018722660994778076,0.00018722660994778076,0.00018722660994778076
9,10,0.21461558770352818,1.1308304918530514,0.18101221964657235,0.11551671666128717,0.531391948393283,7.290172410042335e-05,7.290172410042335e-05,7.290172410042335e-05
10,11,0.21300653972527908,1.324551032470481,0.17725576945988886,0.11251435398714232,0.530781640283024,0.0042879606286684675,0.0042879606286684675,0.0042879606286684675
11,12,0.2043569078258388,1.260704274875555,0.15191586542495114,0.10705206247458932,0.5297364537725012,1.9006600875097018e-05,1.9006600875097018e-05,1.9006600875097018e-05
12,13,0.20661498577803203,1.1227389756669102,0.15901477777895442,0.10589887095999172,0.5298917645033989,7.716440692699204e-05,7.716440692699204e-05,7.716440692699204e-05
13,14,0.21980982352695108,1.122342099126854,0.19628876259140332,0.11433009709309758,0.5315190886495678,6.452457940516372e-05,6.452457940516372e-05,6.452457940516372e-05
14,15,0.18907988161712402,1.1314331259646149,0.10965099183015857,0.09272670113545566,0.5279915822598771,3.055132159109538e-05,3.055132159109538e-05,3.055132159109538e-05
15,16,0.18793610086280654,1.1264641189598024,0.10280046005492705,0.09402280181134474,0.5284485570347036,2.406274143140763e-05,2.406274143140763e-05,2.406274143140763e-05
16,17,0.18403257993885266,1.1641400057527942,0.09158711737587885,0.09061573152608089,0.5276932168780393,1.7005465148637693e-05,1.7005465148637693e-05,1.7005465148637693e-05
17,18,0.18419679132084013,1.144537670043216,0.0900478736648424,0.09028458395503632,0.5274236421093685,2.8152833692729473e-05,2.8152833692729473e-05,2.8152833692729473e-05
18,19,0.18191532069685662,1.1548510939210435,0.08482500884762698,0.08827864580737953,0.5273015628106722,1.1814827303169295e-05,1.1814827303169295e-05,1.1814827303169295e-05
19,20,0.17919871007547294,1.1549019589462357,0.07831765137311673,0.08413360948382897,0.5270993290056709,0.0012994537440439065,0.0012994537440439065,0.0012994537440439065
20,21,0.17523115725427127,1.14261257396754,0.0657409186949749,0.08323853332407147,0.5267310795665697,1.8704330917292584e-05,1.8704330917292584e-05,1.8704330917292584e-05
21,22,0.17175743552493572,1.3191936211223094,0.056593285798288616,0.07924066599003458,0.5262506491582812,7.315534579295975e-06,7.315534579295975e-06,7.315534579295975e-06
