,AP@0.00,AP@0.05,AP@0.10,AP@0.15,AP@0.20,AP@0.25,AP@0.30,AP@0.35,AP@0.40,AP@0.45,AP@0.50,AP@0.55,AP@0.60,AP@0.65,AP@0.70,AP@0.75,AP@0.80,AP@0.85,AP@0.90,AP@0.95,AP@0.5:0.95
Background,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
aeroplane,0.10448741861096039,0.10448741861096039,0.10184227482365707,0.10053241996744437,0.09923104313619098,0.0979381443298969,0.09665372354856214,0.09537778079218664,0.09285132935431362,0.09160082067281605,0.08547544763971784,0.08190196011937059,0.07840477482365707,0.0761157080846446,0.0694519804666305,0.059024009766684746,0.05222887276180141,0.04324216630493761,0.02258969750406945,0.0008308464460119369,0.056926546391752576
bicycle,0.01380281690140845,0.01380281690140845,0.01380281690140845,0.01380281690140845,0.01380281690140845,0.01380281690140845,0.011298904538341157,0.009045383411580595,0.007042253521126761,0.005289514866979656,0.003129890453834116,0.002003129890453834,0.0011267605633802818,0.000782472613458529,0.0005007824726134585,0.00028169014084507044,0.00012519561815336463,0.0,0.0,0.0,0.0007949921752738655
bird,0.07658369260786103,0.07270667463888976,0.07270667463888976,0.07175315479749504,0.06986499669572332,0.06800201403530855,0.06707996349561003,0.0652547439972307,0.062564118702206,0.05906473235358907,0.04760990653617396,0.044563678131982254,0.042345092362400485,0.036705793498442274,0.03210183466028889,0.025490134373918245,0.016769990873902508,0.008839726846461277,0.003024199893004375,0.0001132894861063033,0.025756364666268055
boat,0.04257563596455307,0.03543383183999738,0.032108634048059755,0.02894723910301561,0.0265360611967436,0.023115857753607756,0.02044587134924405,0.015597307081197073,0.01514848728070894,0.010643908991138267,0.0066340152991859,0.0035676260053399728,0.0033546823043784503,0.0031482907172926664,0.001887008796212878,0.001310422775147832,0.0010614424478697438,0.00016052678995560944,3.2760569378695804e-06,3.2760569378695804e-06,0.0021130567249258796
bottle,0.018444076388126528,0.015155434850054173,0.013976487883575407,0.013746426167849591,0.013067696375812017,0.012406149616484258,0.011550816432706947,0.010325093432740358,0.009738006481821783,0.009356161310492628,0.00825644721706466,0.006735748822246299,0.005513844273993003,0.004285257435241446,0.0035521147062894673,0.0025812733581850895,0.0013784610684982508,0.0007484165358051444,0.0001374642616784959,1.5273806853166214e-05,0.003320430148585502
bus,0.018684313338671432,0.018150503444621092,0.017886499638324456,0.017624429925846844,0.017364294307188253,0.01659549201412662,0.01634309277074412,0.015844096565436196,0.015352836735404362,0.013925475496965408,0.01256774163601128,0.011701267605088987,0.011489484331905973,0.01107172006699701,0.009864845523926675,0.008544826492443496,0.007659978570240485,0.005733621126493604,0.002925316901272247,0.00024756400883494057,0.008180636626321468
car,0.034244465494137864,0.03395052294375229,0.03365784738711838,0.03307629725510555,0.032213474510223765,0.03136205470910695,0.031221260028453508,0.031080782096237995,0.029556430238769724,0.028070404942289226,0.02584920652140689,0.023597125127827794,0.02098395051502504,0.01863256848615944,0.015219762441839048,0.011717158215369616,0.007875791534549573,0.004469953955863322,0.0015837421895774245,0.00010706097201543389,0.01300363199596336
cat,0.14163906969662365,0.14009533114249342,0.14009533114249342,0.14009533114249342,0.1370332305584104,0.13101053548695435,0.12952600882257156,0.12512318187777818,0.12367249057896541,0.10963081386742457,0.09015433156120607,0.07481422269591734,0.0671462829736211,0.0578965399109284,0.05117599042459155,0.04229420696247235,0.02774922918807811,0.018423356552852956,0.011000723230939058,0.0015268208713452522,0.04421817043719521
chair,0.02019550782890627,0.019874312027881598,0.019555690942696803,0.01853795404711537,0.01800120625437098,0.01695136587066108,0.016004755500156252,0.01453306401805648,0.013328097004993985,0.01174102606931972,0.010543783203776852,0.009466023245178283,0.008034400778336599,0.0063984907015746635,0.0044812929193061525,0.002813601193895735,0.0015545651481958162,0.0007727365914431249,0.00017773585282151847,2.8965553198617766e-06,0.004424552618984861
cow,0.0336031597461506,0.032927736578107374,0.032259170498064586,0.030942609601980326,0.027771206401777354,0.02715749702573808,0.02655064473769924,0.02535751142562288,0.024191806465548273,0.01728329030510613,0.008231934144526843,0.005763382464368856,0.004443393024284377,0.003510829056224693,0.002317695744148332,0.0018136997761160766,0.0011108482560710942,0.000771422400049371,0.0001679986560107519,0.0,0.002813120352180039
diningtable,0.032256153549954085,0.032256153549954085,0.031769275199194334,0.0303308551286988,0.02939042089985486,0.028925757530878823,0.0262155297532656,0.02491039957347235,0.02159296229377092,0.019260389206480853,0.015668967151446934,0.012146041290246141,0.008310254435591365,0.006444195965759308,0.003748778176001896,0.0022677793904209,0.0013495601433606826,0.000740499392790498,0.00011847990284647968,0.0,0.0050794555848464205
dog,0.07497092044445805,0.07449263828093912,0.07449263828093912,0.07449263828093912,0.07401588662034343,0.07354066546267103,0.07306697480792188,0.07259481465609599,0.07025697144081545,0.0661452753374759,0.05956793902476354,0.05373978389298723,0.049760476292509716,0.045560011019621045,0.03737564663748507,0.029698643974409987,0.021342098013407206,0.013946707888212067,0.006477088371238789,0.0009374330404971074,0.03184058281551317
