,epoch,time_elapsed,total_time_elapsed
0,1,95.90638756752014,95.90638756752014
1,2,76.50818371772766,172.4145712852478
2,3,81.83830785751343,254.25287914276123
3,4,86.44960951805115,340.7024886608124
4,5,76.98403525352478,417.68652391433716
5,6,64.91025638580322,482.5967803001404
6,7,69.839359998703,552.4361402988434
7,8,94.94941663742065,647.385556936264
8,9,88.52201008796692,735.907567024231
9,10,75.58989930152893,811.4974663257599
10,11,75.83897066116333,887.3364369869232
11,12,86.62880420684814,973.9652411937714
12,13,77.06358575820923,1051.0288269519806
13,14,61.139949321746826,1112.1687762737274
14,15,58.25686287879944,1170.4256391525269
15,16,74.77343916893005,1245.199078321457
16,17,75.59149646759033,1320.7905747890472
17,18,76.63359093666077,1397.424165725708
18,19,78.86609625816345,1476.2902619838715
19,20,60.77113461494446,1537.061396598816
20,21,58.48779058456421,1595.5491871833801
21,22,71.80630922317505,1667.3554964065552
22,23,74.33591556549072,1741.691411972046
