Class,Precision,Recall,F1 Score
Background,0.0,0.0,0.0
Clear Plastic Bottle,0.11,1.0,0.19819819819819817
Drink Can,0.1366120218579235,0.9433962264150944,0.23866348448687358
Drink Carton,0.04081632653061224,1.0,0.07843137254901959
Glass Bottle,0.041025641025641026,0.8888888888888888,0.0784313725490196
Glass Jar,0.05759162303664921,1.0,0.10891089108910892
Other Plastic Bottle,0.10344827586206896,1.0,0.1875
Mean,0.08158231471881583,0.9720475192173307,0.1483558864787033
