,epoch,time_elapsed,total_time_elapsed
0,1,76.8554036617279,76.8554036617279
1,2,76.90068030357361,153.7560839653015
2,3,77.43619155883789,231.1922755241394
3,4,76.8275740146637,308.0198495388031
4,5,77.37942934036255,385.39927887916565
5,6,77.25831055641174,462.6575894355774
6,7,78.28475427627563,540.942343711853
7,8,76.78887033462524,617.7312140464783
8,9,77.1862280368805,694.9174420833588
9,10,77.13089036941528,772.048332452774
10,11,77.8776969909668,849.9260294437408
11,12,77.96963572502136,927.8956651687622
12,13,77.25458598136902,1005.1502511501312
13,14,77.92829084396362,1083.0785419940948
