,epoch,train_loss,val_loss,bbox_regression_train,classification_train,bbox_regression_val,classification_val
0,1,2.2093867728504066,1.6678081597680243,0.6555926577127147,1.5537941159210473,1.133828490972519,1.133828490972519
1,2,1.4849971886550155,1.5224064880999448,0.4254865441036141,1.0595106439682367,1.1722241640090942,1.1722241640090942
2,3,1.2568444261832215,1.5112274968735526,0.35226685831009924,0.9045775681385927,1.2026281952857971,1.2026281952857971
3,4,1.0891162223905047,1.5508727088709857,0.3049388247515971,0.7841773973168614,1.2680197060108185,1.2680197060108185
4,5,0.962182962518429,1.5167468523032197,0.2753580337146593,0.6868249277505919,1.2979049384593964,1.2979049384593964
5,6,0.8579694560476553,1.6086688551390282,0.2530028876831111,0.6049665696918964,1.4404498934745789,1.4404498934745789
6,7,0.7583047221545304,1.6126109644352833,0.22829341657337882,0.5300113063514511,1.4212486147880554,1.4212486147880554
7,8,0.6630902317152402,1.6579389510867752,0.20765772649026085,0.45543250490293324,1.4408106803894043,1.4408106803894043
