,AP@0.00,AP@0.05,AP@0.10,AP@0.15,AP@0.20,AP@0.25,AP@0.30,AP@0.35,AP@0.40,AP@0.45,AP@0.50,AP@0.55,AP@0.60,AP@0.65,AP@0.70,AP@0.75,AP@0.80,AP@0.85,AP@0.90,AP@0.95,AP@0.5:0.95
Background,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
person,0.011407642928762006,0.011365483520670901,0.011267415091914708,0.011183694650546508,0.01112805446494278,0.011031018015938277,0.01075611248544605,0.010504913220909401,0.010103872014044637,0.009723617827892488,0.008991231987834086,0.008191882369224317,0.007277279474165558,0.0061402795225558695,0.004839864710056183,0.0036580744523959877,0.0026245413110166705,0.001501713736795212,0.0004880668018704676,2.7061284160914604e-05,0.004373999565007526
chair,0.004191051659969574,0.004070016858972899,0.003995270664905012,0.003877117644884448,0.0037607380285414912,0.003575403489515333,0.003408481868360578,0.0032724285549691682,0.0030086347579251333,0.002805580036839136,0.002597606891491026,0.0022056846787398884,0.0017955712235770472,0.0014098697784137647,0.0010325781460028838,0.0006285746206980482,0.00040040129908469645,0.0001864290616084317,4.660726540210793e-05,1.1222320147356546e-06,0.001030444519703263
car,0.006433472341553486,0.006226372178210643,0.006226372178210643,0.006200722886508289,0.006098655116844435,0.005872099608402284,0.005601021800018587,0.005360146098789054,0.005078083299635,0.004781117970833447,0.004363185394271568,0.0036041622368257606,0.003077941474139704,0.0023822871550173573,0.001858845727345488,0.0014742651709538528,0.001167320705958505,0.0006776283463160484,0.00025421650929763,1.2811410922537789e-05,0.0018872664131048451
dog,0.05060871812696631,0.050308815272318924,0.050308815272318924,0.05000980365943869,0.05000980365943869,0.04971168328832562,0.04911811627140094,0.04764979546001444,0.04706870582782992,0.04365703234316373,0.04118249957666016,0.03957291694517972,0.03670534655936116,0.032968815450567276,0.029662308494425287,0.025882106539040845,0.01909440924039464,0.01318324821974457,0.0054904949065533015,0.00042824166911758154,0.02441703876010445
bottle,0.0022516545170935226,0.0020666684743179775,0.0019185695293577945,0.0018752134255822762,0.0017481181042288995,0.0016658653816376302,0.0015073059164014487,0.0013566744244270764,0.0012255600610729218,0.001004237474180752,0.0007955500946745904,0.0006528465759620271,0.0004439940303462445,0.00030930106795030093,0.0001988875236686476,0.0001348856561905015,6.881921234209259e-05,2.818834937532113e-05,8.9189699195352e-06,9.909966577261336e-07,0.0002642382477086987
cat,0.05992907801418439,0.05992907801418439,0.05941795814727256,0.05941795814727256,0.05941795814727256,0.05890902723054023,0.05789773224761404,0.054916382103143334,0.05297259434375274,0.04919008843358725,0.042475483757989665,0.04034672970843183,0.03705454863847299,0.03428881008668243,0.030523815777952892,0.027669424743892827,0.023650512214342004,0.017101173277296208,0.00866933718588565,0.0014983363978635846,0.026327817178881004
bird,0.01330143284381556,0.012354059724144087,0.012089809400526714,0.01144168191760032,0.01144168191760032,0.011061375708610453,0.010564299424184262,0.010198991206534839,0.00960442797839575,0.009256260322278267,0.008579208141766726,0.00740472258179708,0.00650805695665759,0.005579609873677632,0.004479400080346382,0.0031552917020041963,0.00251966254519484,0.0014626612507253492,0.0008227469535330089,1.7497656563853055e-05,0.004052885774226665
pottedplant,0.0049959776576322945,0.0048294568289900764,0.004788267619786732,0.004504882332484059,0.004115040138311071,0.00396404243776262,0.0038896019825856967,0.00359889612919335,0.003457776782886386,0.003251389738912451,0.002732070544502824,0.0022297738712414735,0.0017784565618335145,0.0012700741167626765,0.0007793315899802089,0.0004199182548546598,0.0001630810445759853,6.429750216111049e-05,4.321779980650773e-06,3.527983657674101e-07,0.0009441678064258873
sheep,0.021449202204188982,0.02124443772262613,0.02083785501103371,0.02083785501103371,0.02063603678100414,0.020435200634818997,0.01944575116155967,0.01905684595916692,0.017913700364254898,0.016265272631385632,0.015383852381013178,0.013207063539842651,0.009487420979078667,0.007189344783121515,0.005941607258778111,0.004715966620934296,0.003221726051639933,0.0013793367594965053,0.00035796956129332587,7.856670755409072e-06,0.0060892144605953595
boat,0.006293850436085162,0.006106451039350726,0.005800412561896086,0.005502241397486551,0.005385175779375367,0.0050415315455651175,0.004818729240127702,0.004335833565419069,0.004078572428844088,0.0037316239235548926,0.0031727300048305304,0.0027416012499586967,0.002228180400635049,0.0016370304984257506,0.0012745047133072452,0.0007709966784204324,0.0005477223342003112,0.0002393236628321383,6.293850436085163e-05,5.664465392476646e-06,0.0012680692512363483
mAP,0.018086208073025127,0.017850083963378675,0.01766507454772229,0.017485117107283742,0.017374126213755975,0.017126724734111653,0.016700715239769896,0.016025090672256666,0.015451192785864149,0.014366622070262805,0.013027341877503434,0.012015738375720345,0.010635679629826752,0.009317542233317457,0.008059114402186334,0.006850950443938564,0.005345819595874968,0.0035824000166350886,0.001620561843809653,0.00019999355818145866,0.007065514197699405
