,Class,Mean Euclidean Distance@0.50,Mean Euclidean Distance@0.55,Mean Euclidean Distance@0.60,Mean Euclidean Distance@0.65,Mean Euclidean Distance@0.70,Mean Euclidean Distance@0.75,Mean Euclidean Distance@0.80,Mean Euclidean Distance@0.85,Mean Euclidean Distance@0.90,Mean Euclidean Distance@0.95
0,Background,,,,,,,,,,
1,person,21.19718691440134,19.749372530182473,18.80794673158234,17.160312028089972,15.195374318238834,13.759752432846893,12.366788677099072,10.777108597866272,8.706172664646438,5.665641038456956
2,chair,27.432239887092436,23.923076464715336,20.819541562106966,16.90540478472833,15.458252749325142,12.919892706586012,10.670977659305638,8.910242908897496,6.323462341382563,3.1614142591835184
3,car,16.226198052355436,15.704673183645589,14.976036595945082,14.331938721383557,13.929253905665966,12.930052454975872,11.992644299157028,10.716426676474995,9.269574931986579,5.57050998249696
4,dog,24.350191318903654,23.275168284258474,21.641524444662835,20.084626456574053,18.495057641876866,16.74188347955277,14.786806018252875,12.648072471006019,10.076367547041954,5.730475483067749
5,bottle,17.014947045767403,16.08705072469472,14.733143208209112,13.24237260720644,11.23166014354388,9.972715257826856,8.268268380403207,6.978016595971375,5.277467113224242,4.829114975336584
6,cat,28.686240966918326,25.79854450112935,22.61110347488268,20.736035929254143,17.671164084158242,16.515800385644397,15.531888388760073,12.781145965082054,10.36809671679822,6.1490354372581875
7,bird,24.098386362806544,22.591758653433633,20.718012963574626,19.358486420797714,17.973204006146528,14.814098934316858,13.467770019919982,11.539043521028374,9.19590080737536,6.455927802223205
8,pottedplant,24.578904713291884,21.467006468934223,18.64993955840248,17.362514366501667,13.928810145824107,11.067108420459707,10.306319664778304,8.60516423852077,5.573763607219807,3.097989849871877
9,sheep,16.083126622243388,15.141444571332322,14.538720194832193,12.722416302623577,11.112721911758726,10.42446524037412,9.975475258679493,8.05413104633684,6.476114503821768,8.598156451214443
10,boat,23.974146336802733,22.03617368833765,21.61841828375739,19.704291750421433,19.604281567561735,17.425099937918308,16.548194642113476,14.224776226513937,10.495160184257013,7.6212244896204
