Class,Precision,Recall,F1 Score
Background,0.0,0.0,0.0
Clear Plastic Bottle,0.211340206185567,0.5927710843373494,0.31158961367954396
Drink Can,0.3670967741935484,0.7360931435963778,0.4898837709857942
Drink Carton,0.37815126050420167,0.3629032258064516,0.37037037037037035
Glass Bottle,0.08408408408408409,0.175,0.11359026369168358
Glass Jar,0.0,0.0,0.0
Other Plastic Bottle,0.5789473684210527,0.1286549707602339,0.21052631578947367
Mean,0.32392393867769076,0.3990844849000825,0.2991920669033732
