,AP@0.00,AP@0.05,AP@0.10,AP@0.15,AP@0.20,AP@0.25,AP@0.30,AP@0.35,AP@0.40,AP@0.45,AP@0.50,AP@0.55,AP@0.60,AP@0.65,AP@0.70,AP@0.75,AP@0.80,AP@0.85,AP@0.90,AP@0.95,AP@0.5:0.95
Background,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
aeroplane,0.16622846467861346,0.16622846467861346,0.16622846467861346,0.16622846467861346,0.1598560852418183,0.1598560852418183,0.15567702207154224,0.15567702207154224,0.15567702207154224,0.15567702207154224,0.15155331073133604,0.14148619663737633,0.13368158859752302,0.12055628589220233,0.11159620839964021,0.09471390022832629,0.08220438663253304,0.05856223621393482,0.026596554348578147,0.0009963329412578704,0.09219470006227082
bicycle,0.05200433369447454,0.05028530155290718,0.05028530155290718,0.05028530155290718,0.04943661971830986,0.047760924521487905,0.04611412062116288,0.04611412062116288,0.043698085951607075,0.041347056699169375,0.04057782592993861,0.03684001444564825,0.029906103286384978,0.024283134705669916,0.020314192849404118,0.013001083423618635,0.008320693391115927,0.006070783676417479,0.0026327193932827735,0.00036114120621162876,0.01823076923076923
bird,0.1742835708927232,0.16904226056514127,0.1613303325831458,0.1613303325831458,0.1464466116529132,0.1416454113528382,0.13459364841210303,0.13459364841210303,0.12999249812453112,0.11883970992748187,0.11451862965741436,0.10818704676169043,0.1020355088772193,0.08838209552388097,0.07226806701675419,0.059304826206551635,0.04226056514128532,0.030257564391097776,0.010242560640160039,0.0006401600400100024,0.06280970242560639
boat,0.050091378804629855,0.04549536337176507,0.044222828907290006,0.04359333047539542,0.04296834457706279,0.039911103088829225,0.038130908598632704,0.034692358024412805,0.031950993885517025,0.03036032580492317,0.02779946300850613,0.02583199837548792,0.0216691861645721,0.016687349112159022,0.012023645675864713,0.008955122853726225,0.006579273933349879,0.0030888292231673474,0.0009950136504140248,9.025067123936735e-06,0.01236389070643713
bottle,0.060730395939595845,0.05908540525619067,0.058001292403054086,0.058001292403054086,0.058001292403054086,0.055334926878846634,0.05428594731261724,0.05428594731261724,0.05221810242607894,0.05019040986743458,0.0472241566442692,0.043877711066357995,0.039755823655994935,0.03172159379646534,0.025300985614173772,0.019920573676384785,0.012547602466858645,0.005139497970425301,0.0012848744926063252,0.0001806854755227645,0.022695350485905905
bus,0.09042221945447752,0.08905737534769792,0.08770291028355545,0.08770291028355545,0.08770291028355545,0.08370178934695063,0.08108627060239963,0.07597978162494291,0.06983019886245692,0.06863141943787104,0.06279320795449828,0.05830946153526799,0.05505563166853489,0.05293830697056504,0.046835429899946025,0.042035122680283976,0.03838169967202225,0.03157304770207996,0.014577365383816997,0.0027452567775148417,0.040524453024453025
car,0.13128334406906247,0.1294536334201465,0.12824095969571875,0.12824095969571875,0.1270339926711707,0.12285454834680472,0.1187450110959646,0.11585242759446195,0.11186273104109466,0.10683584178459919,0.10084880027335093,0.09451436340692837,0.08294759608834257,0.07350300778750533,0.06377308449268508,0.05355452502066895,0.03939406260677771,0.022601384873393297,0.009598669197588063,0.0008246181326108652,0.05415601118798511
cat,0.17883496523343265,0.17883496523343265,0.17383283666808572,0.16890166028097062,0.15925216404143608,0.1545338441890166,0.14080459770114942,0.13637008656165744,0.11934156378600823,0.10731516957570597,0.09965233432666383,0.07836668085710231,0.06868170852845182,0.05963530580388818,0.05122747268341138,0.04597701149425287,0.03409252164041436,0.025862068965517238,0.015644955300127713,0.0017383283666808573,0.04808783879665106
chair,0.016917612287332174,0.016671987782538342,0.016610862305911175,0.016186127244719465,0.015529800157298471,0.015119209834499827,0.014485110193125074,0.013976404780203113,0.012986273092688674,0.011774035334454584,0.010426749002515293,0.008935938479817817,0.00719383433098643,0.0056760814494450215,0.004275752348531742,0.0030734495851213518,0.0018592472798882253,0.001007868740420027,0.0003073674104778384,2.026289904720593e-05,0.004277655152625094
cow,0.04102264458800961,0.02756157255308359,0.02647013427998148,0.023328115008929947,0.02134368178510793,0.02038453906026062,0.017639406433973496,0.016768460741296055,0.01591956430666108,0.013505170551010958,0.01200582100412321,0.008036954556479174,0.006890393138270897,0.005832028752232487,0.0053359204462769825,0.004409851608493374,0.002480541529777523,0.0007055762573589398,0.00017639406433973495,0.0,0.004587348135735232
diningtable,0.027605635701311877,0.027605635701311877,0.02632678575640857,0.024668830096612984,0.024668830096612984,0.024668830096612984,0.02267220666484696,0.021514670548709185,0.020387462889762797,0.019652840260015972,0.018224032943444164,0.016849142884101487,0.014887902652392074,0.011329363675269839,0.00998985681598377,0.007563580240673157,0.005865186637955727,0.0024330162324642545,0.0006739657153640593,1.5164228595691337e-05,0.008783121202624424
dog,0.18960084033613447,0.18960084033613447,0.18960084033613447,0.18960084033613447,0.18350964646213516,0.18350964646213516,0.17455932076972802,0.16583275321963103,0.1587315399532594,0.15178571428571427,0.13967480483317588,0.131880562876038,0.1268087116503406,0.11576065337377554,0.10751578738004076,0.09301190890557406,0.0708598528168664,0.048558624633285266,0.029240838347173188,0.0031823380239669836,0.08664940828402365
horse,0.10280295401141323,0.10280295401141323,0.10280295401141323,0.10280295401141323,0.10280295401141323,0.09988670694864049,0.09844431856327626,0.09559101208459216,0.09418009399127224,0.08593487747566297,0.07427513427324606,0.0705773749580396,0.06346508895602551,0.05673044645854314,0.0493506629741524,0.04536442598187311,0.03273434877475663,0.026440290365894598,0.01364237160120846,0.0027746307485733467,0.04353547750923129
