,Class,Mean Euclidean Distance@0.50,Mean Euclidean Distance@0.55,Mean Euclidean Distance@0.60,Mean Euclidean Distance@0.65,Mean Euclidean Distance@0.70,Mean Euclidean Distance@0.75,Mean Euclidean Distance@0.80,Mean Euclidean Distance@0.85,Mean Euclidean Distance@0.90,Mean Euclidean Distance@0.95
0,Background,,,,,,,,,,
1,aeroplane,17.253539902564345,17.237390381395173,16.908540150166544,16.480516917219248,14.679269987058596,13.742944613401413,12.801474595680354,11.091648443841201,8.080545960368019,4.071107298168566
2,bicycle,30.970243379757996,27.725462631226172,26.333224556478058,24.628309804115315,21.66161437772894,16.60202243346995,12.046786318496812,10.752342562475565,8.011219101665823,4.686010694690502
3,bird,21.291684230689246,20.26220613423857,19.51380730471759,18.612206120340577,16.003589930207685,13.602466676961637,10.674720105111952,9.123462406490283,6.882203164320925,5.33641657190744
4,boat,22.691950316875655,20.130124497363994,18.712133047764556,17.62333252591927,14.258649427201107,11.531839674863733,10.622433781344899,8.406087692128061,7.576847400833275,3.4752320573274185
5,bottle,12.244380227807639,10.467307541492078,9.359045873545817,8.56627177909335,7.296591772980442,6.020639788867619,5.065134352839411,4.484518670870369,4.058797455192909,3.848960155569999
6,bus,21.18900627195979,21.118030778436772,18.747763849960013,17.512708629132174,15.5189848384069,14.638894427764905,12.765416575967084,10.769484497777128,8.952106362125601,4.842912261467007
7,car,16.572146172340247,15.014663465931541,13.120818051907298,12.267357379898458,10.787011679549781,10.01636943246646,9.000433998724576,7.5405269394095145,6.721304374109922,5.113618287932778
8,cat,34.61228932599357,29.59334496015153,29.796966685089224,27.164199544742146,21.662020534839346,19.24756844920865,14.975333569715064,12.071052988007018,9.905856932350433,4.413113680421163
9,chair,30.1023528969105,26.311461147976072,22.972548976584385,18.897395740869037,15.718471712432061,12.08675103683995,9.096492265673442,7.189438989089281,5.074712788936104,3.6366257042099166
10,cow,9.739442532667601,8.96180646579163,7.992635969188579,7.251467410824627,7.10102824070796,7.155000814862288,6.500289437429488,5.510003643669136,4.337244943240597,2.769330444244979
11,diningtable,50.0239650708907,44.12107838718252,38.304025767157825,35.65190278993961,29.593609662333762,25.706953588259545,22.724676221968416,18.127464185606538,11.205224657530886,5.493011881554276
12,dog,31.624706381577912,29.364436072311854,26.45834048227375,23.61581336764584,21.614472625414272,18.801137291163116,14.93284630321269,11.96101174723254,8.787915965351567,5.335287910749388
13,horse,24.24792429866043,22.782341190141295,21.475895673472976,19.9973413088491,17.28848539950789,14.767028654744498,12.105020290643477,8.9735704946863,7.298081351149423,5.38168293917583
14,motorbike,29.21083767521133,28.045919082932475,25.553769288917515,23.88648129098469,22.20515001489353,19.018102615566605,15.84484756060957,12.482161890137018,9.313751100255308,5.499641842379455
15,person,24.01095427302867,22.288319209985772,19.782479339831394,17.980707832523258,15.564050065452316,13.324462475593826,10.98991610812586,9.303352233054119,7.176464356198135,4.537390535980049
16,pottedplant,19.28839037100603,18.347394907626107,16.917334831243565,14.359584874928908,14.149344546796993,10.1643609307281,6.08293505264669,5.806019904527864,3.388709199383744,1.7273003086262424
17,sheep,9.22019283704156,9.22019283704156,8.528663646882833,8.528663646882833,8.528663646882833,6.987695846449679,5.626381964419972,4.765167556295436,4.730136108717174,0.3361665837303443
18,sofa,42.51199971217968,38.675533820207654,36.167690181501825,36.582189158996144,28.43735652348413,23.09325212642399,19.356049938449658,12.59487351818309,8.08578586741955,3.786090503599456
19,train,31.611277785173602,31.611277785173602,29.606830606812096,29.606830606812096,27.351604281408967,20.765457689730933,15.649326887975764,14.206632431310936,10.530373367658582,5.506734325833821
20,tvmonitor,19.362361829150444,17.045938725366543,16.13089721460147,15.68769951788748,15.082635293669131,13.604171846126102,10.537012344123545,8.704198655496453,5.102322836993299,2.4832608643029106
