,AP@0.00,AP@0.05,AP@0.10,AP@0.15,AP@0.20,AP@0.25,AP@0.30,AP@0.35,AP@0.40,AP@0.45,AP@0.50,AP@0.55,AP@0.60,AP@0.65,AP@0.70,AP@0.75,AP@0.80,AP@0.85,AP@0.90,AP@0.95,AP@0.5:0.95
Background,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Object,0.01457172449210568,0.01428580578502467,0.013726185246547121,0.013134062757237993,0.012501709314409798,0.011722894632403547,0.010185875186774947,0.00808420390974546,0.005930682867611187,0.003659231643331232,0.001875388248261303,0.0008460753628074959,0.0002931750502681374,9.555326764350881e-05,2.3119017617544325e-05,4.935602667536613e-06,1.1643993231984334e-06,2.7422812780343724e-07,1.6116253608282816e-08,1.007265850517676e-09,0.00031397023002359864
mAP,0.01457172449210568,0.01428580578502467,0.013726185246547121,0.013134062757237993,0.012501709314409798,0.011722894632403547,0.010185875186774947,0.00808420390974546,0.005930682867611187,0.003659231643331232,0.001875388248261303,0.0008460753628074959,0.0002931750502681374,9.555326764350881e-05,2.3119017617544325e-05,4.935602667536613e-06,1.1643993231984334e-06,2.7422812780343724e-07,1.6116253608282816e-08,1.007265850517676e-09,0.00031397023002359864
