,epoch,time_elapsed,total_time_elapsed
0,1,680.9054811000824,680.9054811000824
1,2,675.0257959365845,1355.9312770366669
2,3,676.3255860805511,2032.256863117218
3,4,678.8008482456207,2711.0577113628387
4,5,681.9710280895233,3393.028739452362
5,6,681.5137271881104,4074.5424666404724
6,7,681.7719211578369,4756.314387798309
7,8,678.6229114532471,5434.937299251556
8,9,675.6359255313873,6110.573224782944
9,10,674.2513904571533,6784.824615240097
10,11,680.7976515293121,7465.622266769409
11,12,669.602516412735,8135.224783182144
12,13,674.5422205924988,8809.767003774643
13,14,680.1119096279144,9489.878913402557
14,15,677.7829434871674,10167.661856889725
15,16,680.4275209903717,10848.089377880096
16,17,681.3348834514618,11529.424261331558
17,18,679.1891996860504,12208.613461017609
18,19,675.9298238754272,12884.543284893036
19,20,676.7928924560547,13561.33617734909
20,21,678.3592157363892,14239.69539308548
21,22,672.3084099292755,14912.003803014755
22,23,674.360967874527,15586.364770889282
23,24,677.2642624378204,16263.629033327103
24,25,677.3235228061676,16940.95255613327
25,26,678.2471194267273,17619.199675559998
26,27,677.2149033546448,18296.414578914642
27,28,687.3993067741394,18983.81388568878
28,29,653.8834326267242,19637.697318315506
29,30,649.6547770500183,20287.352095365524
30,31,660.6997785568237,20948.051873922348
31,32,679.5196497440338,21627.571523666382
32,33,678.8173565864563,22306.388880252838
33,34,676.2389137744904,22982.62779402733
34,35,685.4530730247498,23668.08086705208
35,36,683.8218698501587,24351.902736902237
36,37,679.0948603153229,25030.99759721756
37,38,682.809903383255,25713.807500600815
38,39,682.6708781719208,26396.478378772736
39,40,679.5476024150848,27076.02598118782
40,41,679.1531794071198,27755.17916059494
41,42,681.1515860557556,28436.330746650696
42,43,679.2141366004944,29115.54488325119
43,44,678.6055359840393,29794.15041923523
44,45,681.8288626670837,30475.979281902313
45,46,679.7245042324066,31155.70378613472
46,47,675.7979085445404,31831.50169467926
47,48,677.0706949234009,32508.57238960266
48,49,680.971390247345,33189.543779850006
49,50,669.3958089351654,33858.93958878517
50,51,657.255931854248,34516.19552063942
51,52,652.9718143939972,35169.16733503342
52,53,655.3058440685272,35824.473179101944
53,54,651.7398467063904,36476.213025808334
54,55,653.8482193946838,37130.06124520302
55,56,656.3095364570618,37786.37078166008
56,57,655.2971720695496,38441.66795372963
57,58,656.5942621231079,39098.26221585274
58,59,658.2245445251465,39756.486760377884
59,60,653.1369843482971,40409.62374472618
60,61,654.45312333107,41064.07686805725
61,62,651.6754786968231,41715.752346754074
62,63,655.3708028793335,42371.12314963341
63,64,656.4414281845093,43027.56457781792
64,65,654.8999607563019,43682.46453857422
65,66,655.0909729003906,44337.55551147461
66,67,654.1681365966797,44991.72364807129
67,68,654.1879894733429,45645.91163754463
68,69,657.0374803543091,46302.94911789894
69,70,653.871116399765,46956.820234298706
70,71,656.3033292293549,47613.12356352806
71,72,655.2056460380554,48268.329209566116
72,73,653.7019791603088,48922.031188726425
73,74,655.1261916160583,49577.15738034248
74,75,658.4203381538391,50235.57771849632
75,76,659.2834229469299,50894.86114144325
76,77,656.5567758083344,51551.41791725159
77,78,658.7772350311279,52210.195152282715
78,79,659.0031135082245,52869.19826579094
79,80,659.3802919387817,53528.57855772972
80,81,658.2632212638855,54186.84177899361
81,82,661.2697327136993,54848.111511707306
82,83,660.5049638748169,55508.61647558212
83,84,659.2021729946136,56167.81864857674
84,85,661.1180322170258,56828.93668079376
85,86,658.9467067718506,57487.88338756561
86,87,678.0045530796051,58165.88794064522
87,88,661.0061933994293,58826.89413404465
88,89,657.8070199489594,59484.70115399361
89,90,660.7512099742889,60145.452363967896
90,91,658.9504179954529,60804.40278196335
91,92,659.189535856247,61463.592317819595
92,93,657.3732347488403,62120.965552568436
93,94,656.182817697525,62777.14837026596
94,95,658.9066586494446,63436.055028915405
95,96,658.2941589355469,64094.34918785095
96,97,659.0552725791931,64753.404460430145
97,98,658.4604902267456,65411.86495065689
98,99,658.6047732830048,66070.4697239399
99,100,660.8257620334625,66731.29548597336
