,epoch,train_loss,val_loss,bbox_regression_train,classification_train,bbox_regression_val,classification_val
50,51,0.0025021025013922775,8.909817120739232,2.6043647056985124,6.301902994931301,4.555056214332581,4.555056214332581
51,52,0.0025660156551966114,8.88491940275531,2.604001900024503,6.28465589518859,4.543793082237244,4.543793082237244
52,53,0.0025990942276026357,8.850100766832583,2.6018292474969527,6.267785986450231,4.535747170448303,4.535747170448303
53,54,0.002535616174839637,8.826961107343157,2.6018142906304833,6.251017284727542,4.521515607833862,4.521515607833862
54,55,0.002436105287296558,8.811554017468033,2.6006600929197865,6.234279076072657,4.5072340965271,4.5072340965271
55,56,0.002337824261668965,8.793479656504694,2.599102834953326,6.2169552155744245,4.496320962905884,4.496320962905884
56,57,0.0022689943793708475,8.762910089760183,2.5977623886037096,6.199862504673895,4.484374403953552,4.484374403953552
57,58,0.0022429801602836994,8.750659996104018,2.596722570813705,6.1830167530853055,4.47451913356781,4.47451913356781
58,59,0.002220280056794296,8.737482093204962,2.5953309418999146,6.1661966526619745,4.459612727165222,4.459612727165222
59,60,0.0022087022226965317,8.716543625448352,2.5946472780169727,6.149858673042226,4.453699350357056,4.453699350357056
60,61,0.002187870664817986,8.69343850322973,2.593683480102325,6.133750834197642,4.444128036499023,4.444128036499023
61,62,0.0021815097055215144,8.675719501816223,2.5935631004449364,6.1177107001019415,4.430780649185181,4.430780649185181
62,63,0.0021245338911599714,8.677873415367626,2.592458103026185,6.102084660641501,4.426062226295471,4.426062226295471
63,64,0.002062829413313079,8.66878657029054,2.5919282358383464,6.085850820920178,4.418966889381409,4.418966889381409
64,65,0.002042316205915995,8.649719068937213,2.590950967552506,6.069477921334382,4.411224961280823,4.411224961280823
65,66,0.0020148562415389813,8.638485355911968,2.5895574037159714,6.0526746338773,4.402356863021851,4.402356863021851
66,67,0.0020082014934899653,8.61608377795353,2.5888577719158103,6.036088096761258,4.388815522193909,4.388815522193909
67,68,0.002047544885720518,8.591478227454925,2.5887612967847664,6.021062393054784,4.381698131561279,4.381698131561279
68,69,0.0020564156105724453,8.573976703893358,2.5864634945570866,6.006267316987581,4.380188941955566,4.380188941955566
69,70,0.001997605094274889,8.553004452001268,2.5849092137590746,5.990849184655698,4.371285557746887,4.371285557746887
70,71,0.0019215364574898626,8.531593211343356,2.583549387544115,5.975166921860704,4.363071799278259,4.363071799278259
71,72,0.0018780960109265451,8.520784823693962,2.5829977181470283,5.959705104337674,4.3504626750946045,4.3504626750946045
72,73,0.0018810715091688924,8.516742109138274,2.5823076027576053,5.94458633438449,4.340339541435242,4.340339541435242
73,74,0.0019053931958118245,8.511307021167791,2.5803694594129225,5.929814064614127,4.3334641456604,4.3334641456604
74,75,0.0019174950824567404,8.489002606579076,2.580260077091021,5.91462777429652,4.331746339797974,4.331746339797974
75,76,0.0019215391034904485,8.465674239898396,2.5803715316491704,5.899636285327305,4.325589895248413,4.325589895248413
76,77,0.001929644525712617,8.453648259706586,2.579848491699896,5.884759207195211,4.316080927848816,4.316080927848816
77,78,0.0019196861493727627,8.444943789009736,2.5792047317339994,5.869657414538838,4.310686469078064,4.310686469078064
78,79,0.0018803564674943407,8.429662067199422,2.578418529479303,5.855155578283506,4.3019973039627075,4.3019973039627075
79,80,0.0018109809807186216,8.402271137059293,2.5785050018925535,5.840009800741606,4.289742350578308,4.289742350578308
80,81,0.0017595253771912984,8.377834790220884,2.577587348556964,5.82579275937838,4.274186491966248,4.274186491966248
81,82,0.001716384028789596,8.355406647530671,2.5767621793479565,5.810913686997423,4.260856509208679,4.260856509208679
82,83,0.001718744550310467,8.33852164990434,2.57806795835495,5.796182707091358,4.251903057098389,4.251903057098389
83,84,0.0017714310532912316,8.323608041923737,2.577860706320433,5.7813734796559695,4.239540457725525,4.239540457725525
84,85,0.0018419010512189173,8.304126697165943,2.5758220007486434,5.767999701967863,4.2397027015686035,4.2397027015686035
85,86,0.0018603601989338487,8.286171035231831,2.5730397918514,5.754394295059632,4.23092782497406,4.23092782497406
86,87,0.0018330883895967451,8.277324705480416,2.571673943060581,5.740771353801835,4.227931499481201,4.227931499481201
87,88,0.0017816935178756313,8.256763137389566,2.571448574834895,5.726935420637933,4.216446042060852,4.216446042060852
88,89,0.0017280186666284523,8.228764839261492,2.573138035903467,5.712560106103665,4.202681541442871,4.202681541442871
89,90,0.001694967209608468,8.222555534861913,2.57305288342672,5.69849369236242,4.196918606758118,4.196918606758118
90,91,0.0016874262715459182,8.218033870803975,2.5727612980615313,5.683935587094209,4.197813272476196,4.197813272476196
91,92,0.001700221742862383,8.218435200575357,2.5714559374011565,5.669821630014438,4.196079254150391,4.196079254150391
92,93,0.0017032364740201802,8.215795915817546,2.570822830512145,5.656636869795968,4.194750666618347,4.194750666618347
93,94,0.0016926485984194502,8.192379980443794,2.568255073556276,5.6441429162693915,4.178175568580627,4.178175568580627
94,95,0.0016400644251865675,8.165423622755247,2.5680078112076377,5.6310200897332665,4.163954138755798,4.163954138755798
95,96,0.001592685346639602,8.153941299313697,2.568275716538741,5.617070466001457,4.154001951217651,4.154001951217651
96,97,0.0015833777707085345,8.144319790546025,2.568837781097287,5.603488067043162,4.151328206062317,4.151328206062317
97,98,0.0016086935866722037,8.12992400320891,2.566973417161781,5.590204475639022,4.143168210983276,4.143168210983276
98,99,0.0016425561882548957,8.109508552283884,2.5646063874815113,5.578020953686438,4.1321786642074585,4.1321786642074585
99,100,0.0016489293653121932,8.090063132972361,2.5632210242971083,5.566322441413024,4.125470876693726,4.125470876693726
