,epoch,train_loss,val_loss,loss_classifier_train,loss_box_reg_train,loss_objectness_train,loss_rpn_box_reg_train,loss_classifier_val,loss_box_reg_val,loss_objectness_val,loss_rpn_box_reg_val
0,1,0.15299497455332392,0.11816600919048363,0.050232040126825396,0.08248724125621613,0.01172455615576446,0.008551136921154483,0.03456580638885498,0.03456580638885498,0.03456580638885498,0.03456580638885498
1,2,0.1084796729754378,0.10899063605362568,0.03548739492353574,0.06007700344921899,0.006228604895513174,0.00668666946781129,0.029159247875213623,0.029159247875213623,0.029159247875213623,0.029159247875213623
2,3,0.09534522198863049,0.1065033137859237,0.031413578663878665,0.05297990675219204,0.004843802640284466,0.00610793396277314,0.03038982884027064,0.03038982884027064,0.03038982884027064,0.03038982884027064
3,4,0.0867993483237191,0.10901882582143924,0.028516200342254765,0.048369505105400896,0.004160367416006581,0.0057532753336796034,0.03507020534016192,0.03507020534016192,0.03507020534016192,0.03507020534016192
4,5,0.07994632382885875,0.1027407723122111,0.026450344255829455,0.04464571682462103,0.003355965790900899,0.005494296959972348,0.030810506315901875,0.030810506315901875,0.030810506315901875,0.030810506315901875
5,6,0.07480116985155112,0.10327046129539191,0.02456781648917594,0.042091003181760976,0.0029070765813230537,0.005235273623703022,0.03384586074389517,0.03384586074389517,0.03384586074389517,0.03384586074389517
6,7,0.06995342091317767,0.10418806117567643,0.0230227727927137,0.039519436502933644,0.002368082870476581,0.005043128918378753,0.029509703628718853,0.029509703628718853,0.029509703628718853,0.029509703628718853
7,8,0.06493288435033201,0.10209759999780316,0.021098705360591934,0.03683235407393495,0.0021126703962513135,0.004889154620414217,0.0321943829767406,0.0321943829767406,0.0321943829767406,0.0321943829767406
8,9,0.06077321701047716,0.10561121936678608,0.01973683224603638,0.034613172489949544,0.0017434199710457344,0.004679792164947303,0.03454688144847751,0.03454688144847751,0.03454688144847751,0.03454688144847751
9,10,0.05680953489646977,0.10359989924391157,0.01844279514027272,0.03234041679681009,0.0014532895544260304,0.0045730334246383165,0.03374948026612401,0.03374948026612401,0.03374948026612401,0.03374948026612401
10,11,0.05371916621257595,0.10728726290584167,0.01715003042922477,0.03080642989360092,0.0013701496667568092,0.004392556138401938,0.033171431394293904,0.033171431394293904,0.033171431394293904,0.033171431394293904
11,12,0.04983111219611193,0.11013009521901329,0.01581396272234079,0.028657070050999593,0.0011683794489463508,0.004191700024429652,0.03540288656949997,0.03540288656949997,0.03540288656949997,0.03540288656949997
12,13,0.047132260345627564,0.10249178475378273,0.014967331235192578,0.027077523976233656,0.0010172194650796339,0.004070185651123049,0.03734890464693308,0.03734890464693308,0.03734890464693308,0.03734890464693308
