,Class,Mean Euclidean Distance@0.50,Mean Euclidean Distance@0.55,Mean Euclidean Distance@0.60,Mean Euclidean Distance@0.65,Mean Euclidean Distance@0.70,Mean Euclidean Distance@0.75,Mean Euclidean Distance@0.80,Mean Euclidean Distance@0.85,Mean Euclidean Distance@0.90,Mean Euclidean Distance@0.95
0,Background,34.1592469876905,11.008009536727878,13.301521031601805,11.008009536727878,12.004099073199754,8.273930302830031,8.273930302830031,,,
1,aeroplane,,,,,,,,,,
2,bicycle,29.039009674496505,31.791967432164494,,,,,,,,
3,bird,14.573301851186919,12.782550418492772,11.632069234532784,9.630686964420452,9.417038134644931,8.165386871863234,6.491192749512169,,,
4,boat,48.43435828867551,32.628816655808784,15.096278038056386,15.096278038056386,12.783247187673728,15.67547835807222,22.025124333410737,,,
5,bottle,26.350486226590174,23.741551762742265,17.181439862002158,17.622342549341315,10.986380548607203,8.913210057928344,6.8968589002341885,10.662864520393182,,
6,bus,25.132596436255024,24.837961682303973,22.561896147129357,20.360795181938066,15.284906525670607,2.5515343597064515,1.9360748414425528,,,
7,car,,,,,,,,,,
8,cat,30.98233101036157,23.100527669342846,22.90844877343697,16.04478062296539,14.673781588529957,14.876276205442666,,,,
9,chair,,,,,,,,,,
10,cow,13.440525283688702,12.042772736699437,10.67417187993311,9.760506670167015,7.755628391364238,6.281217892111285,5.742476133065437,3.175591491979161,,
11,diningtable,24.212459222273207,19.41944351449981,14.391220172665584,11.67282472596234,8.318356850928627,8.175800466982782,6.644747885798877,7.420919436959289,6.123738962588206,
12,dog,19.366935030713233,17.767850776897646,17.195822015621133,17.419902085864024,13.287273441678847,7.379499060028108,6.6301218008230975,2.5216760419070843,,
13,horse,22.42402331935123,19.57712613385691,14.736975301674756,11.902447395974182,9.539117898068877,7.407283995879369,9.924158369919835,,,
14,motorbike,,,,,,,,,,
15,person,7.133930381469169,7.133930381469169,,,,,,,,
16,pottedplant,,,,,,,,,,
17,sheep,,,,,,,,,,
18,sofa,23.720923995042416,18.862108150232448,15.785612310473322,13.178739461586517,12.030957282469538,9.137525824802152,7.895680699224612,4.650225475202207,0.9923868354546146,
19,train,37.50447176132365,,9.532236160448962,,,,,,,
20,tvmonitor,,,,,,,,,,
