,Class,Mean Euclidean Distance@0.50,Mean Euclidean Distance@0.55,Mean Euclidean Distance@0.60,Mean Euclidean Distance@0.65,Mean Euclidean Distance@0.70,Mean Euclidean Distance@0.75,Mean Euclidean Distance@0.80,Mean Euclidean Distance@0.85,Mean Euclidean Distance@0.90,Mean Euclidean Distance@0.95
0,Background,,,,,,,,,,
1,person,24.880686768770044,22.743519638327307,21.25509026413136,19.183826216219593,16.836349918850637,14.513815844988692,12.494241787129386,10.132176140671273,7.919423616950394,4.50609046665787
2,chair,27.29536272062336,24.239829784582,21.928773436182574,18.593431169941404,14.836010552451075,12.471558746370608,10.323482995117274,7.941297683275514,6.879004805620934,1.440604618767851
3,car,17.82444454433743,16.63373266408259,14.851642203632249,13.96653886786663,12.19946563113105,11.540394405848554,10.67221412231222,9.554378794403,7.324699515691529,7.024991356608173
4,dog,39.17118726787149,36.008968440053906,33.129781302586096,29.91334372626128,27.634136090855883,23.533852455070704,19.51236096165048,16.320920208599773,11.629260970453476,7.291561555395857
5,bottle,9.982042046995309,7.725810077730689,7.411250555746861,6.4778204901296785,6.229154441024242,5.808338000496892,6.184473517871203,4.583798340262629,4.511459967160182,1.3760070201786878
6,cat,44.96824866829028,41.32114142757184,40.61384713064774,36.6553373974082,32.44195691137505,30.263470885059803,27.229719058470423,21.743314790314827,13.414467966394058,7.547866679921381
7,bird,30.762591833338472,29.065941695066922,27.931718279002432,22.982892414879583,17.90604353302971,15.068029313395103,14.386660175113967,12.652084257003711,6.642472730048531,1.5567659503499223
8,pottedplant,24.886765131389616,23.490217641078363,21.15639859087707,17.386449402654016,14.90058950981328,12.37028981327421,10.270162079922033,8.106959702400994,6.506772671815471,
9,sheep,9.926385553700591,9.103702957201277,9.13908082416392,8.490753562396485,7.9476012503360804,7.968019353445892,7.197986282923559,6.760191918858965,2.385736288530286,
10,boat,23.299039998869986,22.20758720045295,18.749617903319436,18.815088282297463,18.170261013443618,16.204996098876343,14.703957104773618,12.017470755482966,9.195883182795841,9.485811310212451
