,AP@0.00,AP@0.05,AP@0.10,AP@0.15,AP@0.20,AP@0.25,AP@0.30,AP@0.35,AP@0.40,AP@0.45,AP@0.50,AP@0.55,AP@0.60,AP@0.65,AP@0.70,AP@0.75,AP@0.80,AP@0.85,AP@0.90,AP@0.95,AP@0.5:0.95
Background,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
person,0.11588544129416008,0.1153007159384742,0.11479029442333558,0.11464466767691082,0.11449913336256884,0.11391792042602872,0.11304887398370203,0.11175154348579985,0.11039026154062215,0.10811643230415795,0.10579632925625045,0.10198541225315508,0.09437505137923977,0.08113803766803791,0.06407883023964114,0.04520488062194313,0.027579711550665464,0.011832970373726598,0.0026068735847420512,0.00010871168336327074,0.05347068086107648
chair,0.04300621379884959,0.04165972340731669,0.040829041897132684,0.0388695369933512,0.03838718960284557,0.03664434785227421,0.034484743233250015,0.03372935007746335,0.03079143118142486,0.02923262763049145,0.027442605177831095,0.024670487968920966,0.02120387751755892,0.016078246350187887,0.011484652887224738,0.007733787071149168,0.004390816828452975,0.0014160902924868915,0.00019340741707406033,1.5057670879468363e-06,0.011461547727797464
car,0.11763775597472989,0.11105440698544979,0.1105558468652121,0.10956209148494085,0.10956209148494085,0.10709733138545315,0.10514571246708745,0.10369377528902748,0.10177356173256653,0.10034517857593507,0.09939853123852092,0.09658550810791107,0.08928151822492408,0.07802493922221257,0.06331320959994616,0.046839414850810515,0.030970734128375022,0.01295695502583932,0.0020867741365628513,8.075664489789051e-05,0.05195383411800003
dog,0.11138029652036961,0.11138029652036961,0.11138029652036961,0.11067647334395202,0.10997488098584322,0.10997488098584322,0.10997488098584322,0.10857838872455192,0.10788348882136944,0.10376093658675876,0.10038682389474107,0.09838912609923572,0.08996444075615817,0.07892189012773665,0.0615984705509675,0.04284955807489303,0.022491110189039543,0.008058831140438935,0.0011421789740912762,4.0154729557896424e-05,0.05038425845368598
bottle,0.1710651289009498,0.16829488919041155,0.16829488919041155,0.16829488919041155,0.16829488919041155,0.16554726368159203,0.16282225237449116,0.160119855269109,0.160119855269109,0.15478290366350067,0.14953640886476707,0.13433966530981456,0.12945499773857982,0.10859339665309815,0.09158751696065129,0.06530981456354591,0.03936001809136137,0.013071008593396652,0.0013681592039800994,1.1307100859339666e-05,0.07326322930800543
cat,0.17848551718653705,0.17583149440368975,0.17583149440368975,0.17583149440368975,0.17319735194131328,0.1679887079779726,0.16285958529651498,0.15531500367785928,0.14553388600624242,0.12692590604560544,0.11594202898550723,0.11168764040476334,0.10751277310590247,0.09160851672928967,0.07351742510089262,0.054432317448957275,0.033438699031828396,0.012176696288344169,0.0014313830738951511,8.946144211844694e-05,0.06018369416114987
bird,0.1263102628246703,0.12106612310448131,0.11934278390314709,0.11593316655857192,0.11424688841533093,0.11424688841533093,0.11091139318694217,0.10762531270267768,0.10762531270267768,0.10278884462151393,0.09497513820686247,0.08747027394298774,0.08168874888044719,0.06809969424627073,0.0467525247845826,0.031137465641310726,0.017350752030637143,0.004175545878501497,0.0006176843015534761,6.17684301553476e-06,0.0432274004756169
pottedplant,0.06941640513183936,0.06941640513183936,0.06867596877065728,0.06867596877065728,0.06720700655276254,0.06647848069604989,0.0657539250074937,0.06431672413485073,0.0607931998959816,0.05736892986102426,0.05081815240284502,0.045863382543567636,0.03890764793342822,0.03052265278695879,0.020249842682086797,0.010290675861576117,0.004019795258428171,0.001143408429064013,0.00012704538100711255,0.0,0.020194260327896184
sheep,0.13563695112247112,0.13383448674977697,0.13383448674977697,0.13383448674977697,0.13383448674977697,0.13383448674977697,0.13383448674977697,0.13026572785802126,0.1267451954377758,0.1250030141544694,0.1181548552000193,0.11314533047189604,0.10824431530467074,0.08972535024474934,0.07162233850160353,0.0521388440114779,0.022431337561187335,0.0037676930867353094,9.64529430204239e-05,0.0,0.05793265173253599
boat,0.07170731707317073,0.07085619918699186,0.06916920731707317,0.06667682926829269,0.06342479674796749,0.05869918699186991,0.05716463414634146,0.05640497967479675,0.05415650406504064,0.053417174796747964,0.05122967479674796,0.046991869918699185,0.03969766260162602,0.03477896341463414,0.02540650406504065,0.014674796747967478,0.007408536585365854,0.0015879065040650406,0.00020579268292682926,2.540650406504065e-06,0.022198424796747964
mAP,0.11405312898277478,0.11186947406188011,0.11127043100408059,0.1102999604440555,0.10926287150337613,0.10744294951621916,0.1056000487431443,0.10318006608941573,0.100581269665281,0.0961741948240205,0.09136805480240927,0.08611286970209513,0.08003310334425354,0.06774916874431758,0.05296113153726369,0.037061155489363125,0.02094415112553413,0.007018710561259843,0.0009875751698853333,3.4061486130683e-05,0.044426998196251226
