,epoch,time_elapsed,total_time_elapsed
0,1,731.0785384178162,731.0785384178162
1,2,775.6237738132477,1506.7023122310638
2,3,779.8388934135437,2286.5412056446075
3,4,868.3923091888428,3154.9335148334503
4,5,731.1469688415527,3886.080483675003
5,6,698.3914184570312,4584.471902132034
6,7,894.5935623645782,5479.065464496613
7,8,753.334020614624,6232.399485111237
8,9,711.5672726631165,6943.966757774353
9,10,774.0341265201569,7718.00088429451
10,11,745.2768938541412,8463.277778148651
11,12,595.4967665672302,9058.774544715881
12,13,598.9320685863495,9657.70661330223
13,14,596.0259206295013,10253.732533931732
14,15,620.3260242938995,10874.058558225632
