,map,map_50,map_75,map_small,map_medium,map_large,mar_1,mar_10,mar_100,mar_small,mar_medium,mar_large,map_per_class,mar_100_per_class,classes
0,0.24102929,0.35868898,0.2739842,0.0,0.0032343233,0.32105443,0.32266602,0.3617541,0.3617541,0.0,0.0026917562,0.478608,[0.4436009  0.21153575 0.24482198 0.19171472 0.11347315],[0.49175256 0.4830986  0.41674417 0.2619512  0.15522388],[1 2 3 4 5]
