,Class,Mean Euclidean Distance@0.50,Mean Euclidean Distance@0.55,Mean Euclidean Distance@0.60,Mean Euclidean Distance@0.65,Mean Euclidean Distance@0.70,Mean Euclidean Distance@0.75,Mean Euclidean Distance@0.80,Mean Euclidean Distance@0.85,Mean Euclidean Distance@0.90,Mean Euclidean Distance@0.95
0,Background,,,,,,,,,,
1,aeroplane,12.276310412276054,11.552543591308757,11.552543591308757,10.648831680568447,10.177206669739489,9.605057251779574,9.384597597156244,9.200000712390494,8.847341307473727,5.606272988059463
2,bicycle,17.36385407214643,16.264407439838685,16.53209895736907,14.540909808027042,11.357934446425304,11.29269644425559,10.518021660969458,8.486402281939412,7.464129159962411,6.744076926799168
3,bird,11.659294231967843,11.177668747304454,10.503432824054686,9.545690362138462,8.998119163589902,8.829336252048467,8.254844483223971,8.198058317711112,7.249464999496665,4.867270505392505
4,boat,13.656154589394054,12.836875963675736,11.901394073270103,11.511337123526078,10.730509171956442,8.979938710107144,8.351550620850642,7.991833940834331,8.224405647754994,5.63749121589219
5,bottle,8.475393853467361,8.397716916703489,7.075787231762207,6.831591612944877,6.102530857413218,5.127049373304536,3.7643293820377366,3.5169301410855445,3.380029071775212,1.616410369612329
6,bus,15.550445162342594,14.92667464129251,14.80146202602206,14.48138317994312,13.01529671546099,12.480078206745684,11.980691276352383,11.472406784276455,9.430472828075555,6.1053563827262085
7,car,9.1323468325699,8.37623867832113,7.495950406709448,7.020559763969554,6.265236378937496,5.795296374973082,5.302375669031556,5.086157101488526,5.0772841795442245,4.164719467132687
8,cat,16.371374500367548,15.504297204588397,14.931353986657042,14.556012078100297,14.05028266712551,12.934798215991776,11.784992054804272,10.853940036724985,9.352923057841393,6.270423377907136
9,chair,15.137429773293606,14.11019373085242,12.547734865059667,11.1618814240166,9.553450648616232,8.405010222074418,7.661758821656841,5.983260913011153,4.870872152523005,2.953432336664708
10,cow,14.626996905194186,12.590148729710965,12.01954314614574,10.870072769536238,10.359884882767489,9.138429030709526,8.766941009148542,7.630086446882012,6.901210251153375,4.7301461594576395
11,diningtable,38.318082056481266,34.57546627795791,30.6598480373044,27.288221800338064,24.681762360019896,19.541958315371442,17.65107162381841,15.504162884628952,11.884879219456838,8.01259044415426
12,dog,17.512237221747924,15.210095654261252,13.538162721530753,12.902996841822851,12.612723044773686,11.76233483639237,11.199878974858574,9.8269965449618,8.469079974099884,4.5495985010447395
13,horse,18.143384367217095,15.719677916558865,14.357623677496429,13.165678962913509,12.346967704299958,11.962291602490755,11.447946232072875,10.57524622482607,9.224004076878582,6.108763698072954
14,motorbike,23.13020466140978,19.999668680873683,19.27278372992901,17.452518084259495,15.200986357434934,13.835606953389815,12.365414301940023,10.894466349339982,10.042982310348089,6.122528294721287
15,person,14.552006264632293,13.38855919900488,12.186803641339926,10.877217729932694,9.605738652868476,8.801389035504043,8.034695978762235,7.112460539835495,6.104924197431964,4.958467620771683
16,pottedplant,8.162640082729524,7.910427836192246,7.146904298133594,6.38162575140962,5.94012232989885,5.6832024415246565,5.102317263180102,4.6415747201343835,4.574323694197839,4.183864905846739
17,sheep,14.244954336727075,12.552204716034566,10.847077043001535,10.32204565472446,9.368838496825246,8.352236349290138,7.769675045477359,7.729111322088283,7.555039000172598,6.134985924856468
18,sofa,21.44416093976766,18.73988823014246,17.64051522739013,13.151082278163692,12.398444499596984,11.992095340422425,9.761692956037368,9.710785346243156,9.127048876854769,6.527407210964464
19,train,13.22344876423256,12.088672148439139,10.40495198845654,10.37026318847218,10.354489974192688,9.908847246441807,9.144178577402105,9.268823349133534,8.238789855734703,5.946464343738801
20,tvmonitor,7.729976267065418,7.577306412379726,7.524931345552429,7.050224593227401,7.011799755384602,6.761613071426064,5.9763590343576745,5.292781516757625,5.532874978094694,3.276713138177708
