,map,map_50,map_75,map_small,map_medium,map_large,mar_1,mar_10,mar_100,mar_small,mar_medium,mar_large,map_per_class,mar_100_per_class,classes
0,0.6843639,0.9193309,0.84469426,-1.0,0.5134044,0.71812063,0.5092199,0.72978723,0.72978723,-1.0,0.588,0.7603448,0.6843639,0.72978723,1
