,Class,Mean Euclidean Distance@0.50,Mean Euclidean Distance@0.55,Mean Euclidean Distance@0.60,Mean Euclidean Distance@0.65,Mean Euclidean Distance@0.70,Mean Euclidean Distance@0.75,Mean Euclidean Distance@0.80,Mean Euclidean Distance@0.85,Mean Euclidean Distance@0.90,Mean Euclidean Distance@0.95
0,Background,,,,,,,,,,
1,person,23.70068095285211,22.089836015793548,20.112953624815642,18.526400618757307,16.527966544695143,14.571839364059986,12.529255434157069,10.173564467521425,7.846649872144546,4.364744878686676
2,chair,26.965994150885678,24.3252418168087,22.36252984778757,19.81648194884266,15.825236840792813,12.925540377871549,11.275634228954809,8.537935096020409,6.1789854679823755,3.950012630682423
3,car,15.55751071689239,14.527807741503729,13.529216885708028,12.604839282712831,12.151730958574193,11.320904653911299,10.283569422264444,8.674359432639,8.06487649875977,6.655477733168129
4,dog,36.74359741518022,33.538957251088945,30.7227168509826,28.417248169049266,25.90080336206527,22.69595602384996,18.95001644647474,15.66695988484488,12.039908613183004,5.615819941183888
5,bottle,12.69839520534659,9.959471580458134,9.655487630087823,9.03924376902768,9.038435516481371,9.137141218651884,8.486795322991924,8.665571219762326,4.091794684207105,2.574049085843342
6,cat,40.03981466975583,37.626205451067655,37.69196533795683,35.56803496806437,30.646174146211376,24.977728464318016,21.146926690599177,15.475597332596601,12.41260666085788,6.601872185808124
7,bird,25.951177060669746,25.39291386491871,23.558252261893536,22.71679409798378,17.2412980990268,14.285229250376753,13.302364291426555,9.326373239164138,7.9254780866581385,
8,pottedplant,24.89166329936605,20.806075324726574,18.813664091744744,18.618481208199015,14.224113907796516,12.61182103442889,10.512799364206145,7.4152554926005365,4.292524290242834,2.059360133706776
9,sheep,11.979303343378222,12.236458363777158,11.789402813101725,10.647598179983202,9.449520978437091,8.578538545405742,7.882088102184034,7.072918736360272,5.528062368140939,
10,boat,25.234358840539386,23.033774466805177,20.502287570405645,19.47564757089022,16.87700118981953,16.44722166168765,13.06050181393955,10.829838802193576,6.911207607707469,
