,epoch,train_loss,val_loss,loss_classifier_train,loss_box_reg_train,loss_objectness_train,loss_rpn_box_reg_train,loss_classifier_val,loss_box_reg_val,loss_objectness_val,loss_rpn_box_reg_val
0,1,0.09290358089266046,0.17070767296596992,0.029247335993365688,0.04867577871065791,0.021207753508325083,0.012680214722462802,0.0002870593161787838,0.0002870593161787838,0.0002870593161787838,0.0002870593161787838
1,2,0.0690854324369144,0.16792206618053265,0.02071103948708849,0.041332055158972675,0.013601924757382526,0.010656627674966643,0.00023125861480366439,0.00023125861480366439,0.00023125861480366439,0.00023125861480366439
2,3,0.05901632495117836,0.1638667806924635,0.017041405240174997,0.035897231268720256,0.011199007663659872,0.00970865463224829,4.923379765386926e-05,4.923379765386926e-05,4.923379765386926e-05,4.923379765386926e-05
3,4,0.05447282696370291,0.16613192043318273,0.01589395534207309,0.034378685700157945,0.00894896892772633,0.009088072000186211,3.4600038816279266e-05,3.4600038816279266e-05,3.4600038816279266e-05,3.4600038816279266e-05
4,5,0.04917820069666966,0.18062354053487675,0.01450747830708019,0.0332948854336611,0.005998957977574212,0.008198019224512978,3.604266021284275e-05,3.604266021284275e-05,3.604266021284275e-05,3.604266021284275e-05
5,6,0.04585900268257944,0.20509921029380015,0.013801309904553076,0.03141054632835346,0.004535295823348472,0.007759706946416449,0.00013571875751949847,0.00013571875751949847,0.00013571875751949847,0.00013571875751949847
6,7,0.04298250341524889,0.2198007649997038,0.012867739066507945,0.030234955509332872,0.0035044175937504864,0.0074711132805799834,3.8015607515262673e-06,3.8015607515262673e-06,3.8015607515262673e-06,3.8015607515262673e-06
7,8,0.03868734128888739,0.1946690407732158,0.011732151029919017,0.027825815765746338,0.0022362341177927713,0.006941105973673429,2.531117388571147e-05,2.531117388571147e-05,2.531117388571147e-05,2.531117388571147e-05
8,9,0.03797513479144732,0.18485029355786273,0.011730730583770983,0.027163319808926622,0.002304554235019418,0.006181537981123229,4.354023553787556e-05,4.354023553787556e-05,4.354023553787556e-05,4.354023553787556e-05
9,10,0.03320978306716429,0.19586273584582514,0.00964584231136006,0.025378660646641363,0.0010729268502703978,0.005808946758107588,4.7520681789592345e-07,4.7520681789592345e-07,4.7520681789592345e-07,4.7520681789592345e-07
10,11,0.03334317775598713,0.21466647344698706,0.009986363805686797,0.025263468034164772,0.0009890589220538611,0.005762033219731124,1.3709048289456405e-05,1.3709048289456405e-05,1.3709048289456405e-05,1.3709048289456405e-05
