,epoch,train_loss,val_loss,bbox_regression_train,classification_train,bbox_regression_val,classification_val
0,1,4.108668879718981,3.4386509907579867,0.6880977777133165,3.4205711020905283,1.1022466570138931,1.1022466570138931
1,2,2.9661183848837824,2.8944296519332955,0.45962139243851896,2.5064969950608003,1.0118242055177689,1.0118242055177689
2,3,2.4922199398975504,2.8298952217414,0.3641001821798055,2.1281197580430553,0.9606050848960876,0.9606050848960876
3,4,2.1458358910526627,2.528152668587515,0.3339943705674992,1.8118415165031068,0.8940968811511993,0.8940968811511993
4,5,1.8933858033269644,2.5602291744446086,0.3181744872801284,1.5752113155898786,0.8655785322189331,0.8655785322189331
5,6,1.6476881755428894,2.4578534485859294,0.2921493404270716,1.3555388323022661,0.9397437870502472,0.9397437870502472
6,7,1.4292737139893747,2.7331970451034118,0.2629934528409547,1.1662802623288933,1.0092037320137024,1.0092037320137024
7,8,1.3207924126812787,2.356327892463898,0.24936479771461895,1.0714276165257548,0.954334944486618,0.954334944486618
8,9,1.1322628152774317,2.3089027229313537,0.2456722682359341,0.8865905469501061,0.7840356826782227,0.7840356826782227
9,10,1.0182659266185816,2.123606881527143,0.23268532074300277,0.785580605329406,0.6662215441465378,0.6662215441465378
10,11,0.8926739998892924,2.664529278038818,0.21477746363037276,0.6778965364841344,0.9732245802879333,0.9732245802879333
11,12,0.865869100414495,2.225348157094461,0.21046852362211618,0.6554005748905659,1.140759140253067,1.140759140253067
12,13,0.7867184900287016,2.2900331592030616,0.20009862804332765,0.586619861991902,0.5188283547759056,0.5188283547759056
13,14,0.7063434557536634,2.2965816663247405,0.18976341302465283,0.5165800435542538,0.7328876927495003,0.7328876927495003
14,15,0.6940948914336128,2.391208485395552,0.18881721547630695,0.5052776764033833,1.029093161225319,1.029093161225319
